,slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
5840,0.0343434343434343,-0.0383838383838384,1.2134539755136933,-4.684543319008528,-2.118656737028887,2.3422716594906277,-0.223614922489012,1.1849222323962674,0.0285317431174259,0.4371161616161615
5841,0.0343434343434343,-0.0343434343434343,1.3316429636494276,-5.296852634665926,-2.4917863691174564,2.6484263174297844,-0.1566399481186843,1.3025977208581885,0.0290452427912392,0.4411565656565656
5842,0.0343434343434343,-0.0303030303030303,1.4464953381462264,-5.887384783651361,-2.8504248470202396,2.94369239190937,-0.0932675447217513,1.4170332952329283,0.0294620429132979,0.4451969696969696
5843,0.0343434343434343,-0.0262626262626262,1.5554284833565375,-6.4407154495060315,-3.1843300048084924,3.22035772499272,-0.0360277197048183,1.525655670314878,0.0297728130416597,0.4492373737373737
5844,0.0343434343434343,-0.0222222222222222,1.6567530488165556,-6.973444608031094,-3.48672230375464,3.473364606840182,0.0133576974362685,1.6267833262350269,0.0299697225815286,0.4532777777777778
5845,0.0343434343434343,-0.0181818181818181,1.74985607806773,-7.50959114205878,-3.7547955707219423,3.700742417920786,0.0540531534160479,1.7198044841402285,0.0300515939275016,0.4573181818181818
5846,0.0343434343434343,-0.0141414141414141,1.834985324459824,-7.978148613092526,-3.989074306406416,3.903053984926334,0.0860203217597722,1.804961824643632,0.0300234998161924,0.4613585858585858
5847,0.0343434343434343,-0.0101010101010101,1.9128992560454643,-8.384550389250617,-4.192275194585883,4.082462311480423,0.1098128831843052,1.8830043331649864,0.029894922880478,0.4653989898989898
5848,0.0343434343434343,-0.006060606060606,1.984528140537822,-8.73629637755684,-4.368148188489775,4.24180418765836,0.1263440014087018,1.954850382065021,0.0296777584728009,0.4694393939393939
5849,0.0343434343434343,-0.002020202020202,2.0509105851132436,-9.041973140965023,-4.520986570174299,4.384286256074379,0.136700314716344,2.0215231620047582,0.0293874231084855,0.4734797979797979
5850,0.0343434343434343,0.002020202020202,2.112813837110134,-9.30908259055373,-4.654541295334939,4.5125552082909195,0.1419860869278667,2.083775794834451,0.0290380422756833,0.4775202020202019
5851,0.0343434343434343,0.006060606060606,2.1709369273230648,-9.54462309948843,-4.77231154966465,4.629059252382394,0.1432522974413828,2.1422914747044284,0.0286454526186363,0.481560606060606
5852,0.0343434343434343,0.01010101010101,2.2256221792683997,-9.753651931021636,-4.876825965055003,4.735394291266061,0.1414316747005702,2.1973995527952397,0.0282226264731599,0.4856010101010101
5853,0.0343434343434343,0.0141414141414141,2.277204647987418,-9.940750389313745,-4.97037519477245,4.833033985241336,0.1373412092999506,2.249421100648191,0.027783547339227,0.4896414141414141
5854,0.0343434343434343,0.0181818181818181,2.325760399736116,-10.108903277880524,-5.054451638700431,4.922790909691177,0.1316607294889133,2.298421357339738,0.0273390423963777,0.4936818181818181
5855,0.0343434343434343,0.0222222222222222,2.3712758590067047,-10.260262308855728,-5.130131154364625,5.005182796287013,0.1249483582040812,2.344377571170364,0.0268982878363408,0.4977222222222222
5856,0.0343434343434343,0.0262626262626262,2.413863721228818,-10.397112310121006,-5.198556155075135,5.080895867974309,0.1176602870715547,2.3873930894913618,0.0264706317374564,0.5017626262626262
5857,0.0343434343434343,0.0303030303030303,2.4534115584807505,-10.520390731895608,-5.260195365852269,5.150052314160217,0.1101430518831154,2.427350349056507,0.0260612094242435,0.5058030303030303
