slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1,F_sc_inv
-0.0828282828282828,0.0787878787878788,-4.76453925785736e-07,0.0932063099265926,-3.9529314441916488,5.364443677684616,-1.411512233363732,-2030981.386720435,-67857.44297514761,0.5542878787878788,-2098838.8296955824
-0.0828282828282828,0.1272727272727272,-1.2287669940975874e-06,0.0913160084482547,-4.064052739495042,5.475491192686917,-1.411438452978486,-774594.7820896835,-39229.16077623391,0.6027727272727272,-813823.9428659173
-0.0828282828282828,0.1191919191919191,-1.0869698881908263e-06,0.0914373763636517,-4.0567768002153315,5.468223388558524,-1.4114465879024771,-878885.0905157315,-41103.59625867316,0.5946919191919191,-919988.6867744048
-0.0828282828282828,0.0626262626262626,-3.030848461126135e-07,0.0952571181988802,-3.837361892048944,5.248951568669547,-1.4115896766845792,-3201708.5396608473,-97697.59306425229,0.5381262626262626,-3299406.1327250996
-0.0828282828282828,0.103030303030303,-8.207854879802392e-07,0.0918360790126058,-4.033034922882139,5.444483316215802,-1.4114483930982669,-1171141.1362277945,-47203.99126802164,0.5785303030303031,-1218345.127495816
-0.0828282828282828,0.107070707070707,-8.851260216715422e-07,0.0917114552677626,-4.040436294625443,5.451881649502425,-1.4114453543649894,-1084482.743750335,-45299.88100124631,0.582570707070707,-1129782.6247515813
-0.0828282828282828,0.0868686868686868,-5.817740543191518e-07,0.0925947302116949,-3.9883933631027135,5.399875337038157,-1.4114819737230446,-1660172.334124321,-58708.03287708568,0.5623686868686868,-1718880.3670014066
-0.0828282828282828,0.0989898989898989,-7.580830906090207e-07,0.091982045256211,-4.024384340821219,5.4358434692593995,-1.4114591285447855,-1269681.13487424,-49435.47963384858,0.574489898989899,-1319116.6145080887
-0.0828282828282828,0.0424242424242424,-1.6114539585568773e-07,0.100908484011909,-3.5431892440670816,4.954984755752285,-1.411795511584465,-6031765.243827308,-173810.7497650929,0.5179242424242424,-6205575.9935924
-0.0828282828282828,0.0464646464646464,-1.8334058093903813e-07,0.0993453715994335,-3.621196704136051,5.032947101168382,-1.411750396914261,-5300707.290030753,-153622.5417946746,0.5219646464646465,-5454329.831825428
-0.0828282828282828,0.0545454545454545,-2.3669395128750826e-07,0.0969462436496789,-3.745845766963192,5.157497404515173,-1.411651637537237,-4103506.964941328,-121358.07516827926,0.5300454545454545,-4224865.040109607
-0.0828282828282828,0.0909090909090908,-6.383505855547151e-07,0.0923564337529073,-4.002334777539505,5.413808001096736,-1.4114732234651926,-1511421.9263187086,-55115.36937597317,0.5664090909090909,-1566537.2956946818
-0.0828282828282828,0.0505050505050505,-2.0845932759155738e-07,0.098039711368938,-3.688277275620033,5.09997421473447,-1.4116969390819172,-4660842.820169351,-136256.02665864842,0.5260050505050504,-4797098.846827999
-0.0828282828282828,-0.1797979797979798,-1.2721492029745944e-08,0.1854402182193404,2.696286732130478,-1.2944374446969924,-1.4018492875608772,-76884727.03854446,-1722404.7084044465,0.2957020202020202,-78607131.74694891
-0.0828282828282828,0.0747474747474747,-4.281965425451749e-07,0.0935985262111599,-3.9304530185078623,5.341964454196937,-1.411511436004533,-2261731.258392516,-73644.90801942976,0.5502474747474747,-2335376.166411945
-0.0828282828282828,0.0707070707070707,-3.83127179651697e-07,0.0940600493918241,-3.904208854181875,5.315753109166135,-1.411544254922397,-2529668.6017643055,-80430.74151148491,0.5462070707070708,-2610099.34327579
-0.0828282828282828,-0.1838383838383838,-1.2625995821751385e-08,0.1845639040364913,2.709088771472864,-1.3073830860759976,-1.4017056849151477,-77476499.24305268,-1725174.360961519,0.2916616161616161,-79201673.60401419
-0.0828282828282828,0.1151515151515151,-1.0182649535094237e-06,0.0915143013959768,-4.0521765927833595,5.46362691261276,-1.4114503199164994,-939774.8115538897,-42287.85941747799,0.590651515151515,-982062.6709713675
-0.0828282828282828,0.0949494949494949,-6.97198326176175e-07,0.0921537088779662,-4.014246639873307,5.425717598097421,-1.4114709584600733,-1382261.464661085,-52050.64203107895,0.5704494949494949,-1434312.106692164
-0.0828282828282828,0.1111111111111111,-9.509761332515714e-07,0.0916049212328165,-4.046772869624353,5.458222039562099,-1.4114491698218332,-1007876.1533484508,-43674.947708950654,0.5866111111111111,-1051551.1010574014
-0.0828282828282828,0.0666666666666666,-3.4139752905309256e-07,0.0946073834041343,-3.8734299236227097,5.284999774830123,-1.411569851458621,-2840753.897212361,-88382.71011347778,0.5421666666666667,-2929136.607325839
-0.0828282828282828,0.1313131313131313,-1.302049217734122e-06,0.091268799211005,-4.066895046242433,5.478323417449378,-1.4114283712040043,-729528.3608979518,-38491.76182846853,0.6068131313131313,-768020.1227264203
-0.0828282828282828,-0.1757575757575757,-1.2823553891723096e-08,0.1865093415455631,2.6808308681644073,-1.278856466695359,-1.4019744012935726,-76262483.10628502,-1719019.4041419334,0.2997424242424242,-77981502.51042695
-0.0828282828282828,-0.098989898989899,-1.6288283866909605e-08,0.3100209247838102,1.612794363568803,-0.2019717864320362,-1.4108225766224989,-59911504.14550545,-1482317.829291161,0.3765101010101009,-61393821.97479661
-0.0828282828282828,-0.1878787878787879,-1.253626227792282e-08,0.1838377773609708,2.719789192107701,-1.3181702873894814,-1.4016189050721153,-78041079.68160032,-1727513.0480736415,0.287621212121212,-79768592.72967394
-0.0828282828282828,-0.0828282828282828,-1.767975368575982e-08,0.3541219967201486,1.3585435650404518,0.0533992250178059,-1.411942789662643,-55139303.13035629,-1422570.851262092,0.3926717171717171,-56561873.981618375
-0.0828282828282828,0.1676767676767676,-2.0669409567908484e-06,0.0910558246039909,-4.079692561725626,5.491136917232865,-1.4114443552424465,-448586.86809353903,-35219.88831841445,0.6431767676767677,-483806.7564119535
-0.0828282828282828,-0.1474747474747474,-1.3719151628344906e-08,0.2033031885972355,2.4593810033718055,-1.0553451281731905,-1.4040358755827054,-71220168.17009515,-1670636.3847518796,0.3280252525252525,-72890804.55484703
-0.0828282828282828,-0.0787878787878788,-1.8095912162712416e-08,0.3540740202645426,1.2954703402179994,0.1166637655803839,-1.4121341058395689,-53853727.512914985,-1407371.845234689,0.3967121212121212,-55261099.35814968
-0.0828282828282828,0.0303030303030303,-1.0980882705596481e-07,0.1077268006404364,-3.2293356254415784,4.6413705505837655,-1.4120349251212108,-8851638.779095117,-255097.2348534114,0.5058030303030303,-9106736.013948526
-0.0828282828282828,-0.0464646464646464,-2.3130736148880277e-08,0.3538776550210352,0.5835962272302968,0.8293214660908568,-1.4129176930373264,-42002101.85766914,-1230417.5729071577,0.4290353535353535,-43232519.430576295
-0.0828282828282828,0.1919191919191919,-2.7450443083926148e-06,0.0910153179405373,-4.082150943187983,5.493580765429677,-1.4114298222943815,-329714.587007059,-34578.25771775304,0.6674191919191919,-364292.8447248121
-0.0828282828282828,-0.1151515151515151,-1.522650300998151e-08,0.2625549227019929,1.904363455931204,-0.4955378477241154,-1.4088256084469062,-64126646.84447529,-1548314.7238155114,0.3603484848484848,-65674961.56829081
-0.0828282828282828,0.1474747474747474,-1.6147643356204526e-06,0.0911378182832448,-4.074766218439119,5.486196723104186,-1.4114305043051123,-582812.2151897191,-36473.19875011923,0.6229747474747475,-619285.4139398383
-0.0828282828282828,0.0141414141414141,-6.821058401993647e-08,0.1252638737018031,-2.57911726465684,3.991573829185288,-1.4124565643609843,-14237249.033196729,-423232.3916173686,0.4896414141414141,-14660481.4248141
-0.0828282828282828,-0.1191919191919192,-1.4999784755443532e-08,0.2522227944028553,1.9823743577725033,-0.5741529075631675,-1.4082214496546952,-65101925.301791705,-1565698.021075823,0.3563080808080807,-66667623.32286753
-0.0828282828282828,-0.0424242424242424,-2.4099165364791927e-08,0.3538623047088475,0.446557656775794,0.9664213279077104,-1.4129789845406675,-40299296.278334364,-1195916.7243933773,0.4330757575757575,-41495213.00272774
-0.0828282828282828,0.1434343434343434,-1.5332283568460745e-06,0.0911627508639985,-4.073258525478086,5.48469627417029,-1.4114377485411065,-615352.9103464086,-36865.655488786826,0.6189343434343434,-652218.5658351955
-0.0828282828282828,-0.1595959595959596,-1.3294783225194536e-08,0.1935126156683766,2.58381087091787,-1.1809186976620865,-1.4028921730108053,-73519629.14879361,-1697843.980435811,0.3159040404040403,-75217473.12922941
-0.0828282828282828,0.1717171717171717,-2.1682154890829893e-06,0.0910461561608956,-4.080278773092988,5.491720036176183,-1.4114412629598188,-426141.6168717923,-35067.15367477983,0.6472171717171717,-461208.7705465721
-0.0828282828282828,-0.1636363636363636,-1.3167170285906528e-08,0.1912464819748688,2.6144271769826406,-1.2118219784730826,-1.4026051987457175,-74241930.9387634,-1704531.2308911777,0.3118636363636363,-75946462.16965458
-0.0828282828282828,-0.0141414141414141,-3.5750803857456323e-08,0.212957309147433,-0.934787703833742,2.347888419629104,-1.4131007155828024,-27125980.487808,-845418.5326768548,0.4613585858585858,-27971399.020484857
-0.0828282828282828,0.1878787878787878,-2.619220840723028e-06,0.0910188660502879,-4.081921957388381,5.4933666140173365,-1.411444656489039,-347144.5914913028,-34648.33885356761,0.6633787878787878,-381792.9303448705
-0.0828282828282828,0.1393939393939394,-1.4540805084147988e-06,0.0911925658340219,-4.071466320966536,5.482903079131738,-1.4114367580493432,-650394.9809187206,-37324.84904459717,0.6148939393939394,-687719.8299633177
-0.0828282828282828,-0.0585858585858586,-2.078394098120629e-08,0.353927059850826,0.9162348224617078,0.4964856407396176,-1.4127204635859116,-46800253.864155024,-1313816.557053436,0.4169141414141414,-48114070.42120846
-0.0828282828282828,0.0343434343434343,-1.2461744065342688e-07,0.1050269929418626,-3.348737786468375,4.7606809068780755,-1.411943120311751,-7800385.769656421,-224173.19060257403,0.5098434343434344,-8024558.960258993
-0.0828282828282828,-0.1111111111111111,-1.546726009123811e-08,0.2735749133391996,1.8276529601124891,-0.4182529175338985,-1.4094000412853012,-63121560.01847318,-1531131.802910231,0.3643888888888889,-64652691.8213834
-0.0828282828282828,0.2,-3.0145342511251863e-06,0.0910077076066386,-4.082603159584763,5.494040155053984,-1.4114369952432098,-297258.39902492374,-34467.803663516854,0.6755,-331726.20268844056
-0.0828282828282828,-0.0949494949494949,-1.660034031112333e-08,0.3232389329228001,1.5468433687329344,-0.1356650846907108,-1.4111782846118142,-58772670.906616755,-1467057.993997026,0.380550505050505,-60239728.90061378
-0.0828282828282828,0.1959595959595959,-2.8766849780530267e-06,0.0910109638281684,-4.082405986287745,5.493843587251721,-1.411437601030305,-313103.53051506093,-34518.82216841271,0.6714595959595959,-347622.35268347367
-0.0828282828282828,-0.002020202020202,-4.5603881850833354e-08,0.1618995732304655,-1.6754126423398614,3.0883342677560464,-1.4129216261237092,-21272075.165516764,-655882.7059407613,0.4734797979797979,-21927957.87145752
-0.0828282828282828,-0.0909090909090909,-1.6934557954192882e-08,0.337131778824434,1.4830995813858563,-0.0716077056399839,-1.4114918754706849,-57598681.783437595,-1452165.7618570102,0.384590909090909,-59050847.545294605
-0.0828282828282828,0.0222222222222222,-8.591790159696825e-08,0.1148851464694697,-2.93992771697866,4.352172716418227,-1.4122449996808883,-11309013.713582369,-330004.24906403857,0.4977222222222222,-11639017.962646408
-0.0828282828282828,-0.1555555555555555,-1.3429199055728018e-08,0.1962281470204531,2.548054433572178,-1.1448322401909508,-1.4032221933086704,-72774576.36013512,-1690028.4052150063,0.3199444444444444,-74464604.76535013
-0.0828282828282828,-0.0545454545454545,-2.1486719782199896e-08,0.3539111130434493,0.8170986746328062,0.5956854441561248,-1.4127841189545134,-45251351.27005175,-1289023.9075695293,0.4209545454545454,-46540375.177621275
-0.0828282828282828,0.1515151515151515,-1.6989076825124385e-06,0.0911158673324325,-4.07608386319407,5.48751841644426,-1.4114345528766965,-552475.3042741598,-36138.19738541527,0.6270151515151514,-588613.501659575
-0.0828282828282828,0.0262626262626262,-9.698582172098021e-08,0.110975530939093,-3.0933699146295783,4.505497705221604,-1.412127790919436,-10020492.53824198,-290292.91735701886,0.5017626262626262,-10310785.455598997
-0.0828282828282828,0.1636363636363636,-1.9696723197826564e-06,0.0910678774772127,-4.078973629686534,5.490410162806349,-1.4114365329860197,-472300.3468626715,-35398.31446102778,0.6391363636363636,-507698.6613236993
-0.0828282828282828,0.1595959595959595,-1.876085567392912e-06,0.091081080451852,-4.078172891490296,5.4896142813186195,-1.411441389687408,-497417.2703384986,-35607.45805363037,0.6350959595959595,-533024.728392129
-0.0828282828282828,-0.103030303030303,-1.599646352618777e-08,0.297351495120024,1.6815116393074097,-0.2710947932930097,-1.4104168459486135,-61015745.34905701,-1498072.0558276677,0.3724696969696969,-62513817.40488468
-0.0828282828282828,-0.107070707070707,-1.5723536274191398e-08,0.28519833818787,1.7531658960571774,-0.343243150354958,-1.4099227448385747,-62084590.80847307,-1514333.9220533152,0.3684292929292929,-63598924.73052639
-0.0828282828282828,-0.0505050505050505,-2.2264613502465808e-08,0.353890474747405,0.7066965224082429,0.7061699873517782,-1.4128665103608682,-43652963.08078087,-1261358.0184490727,0.4249949494949494,-44914321.09922995
-0.0828282828282828,-0.0222222222222222,-3.123005385323699e-08,0.2654805139766748,-0.4702283958120929,1.883377398971014,-1.4131490039809946,-31056663.633664075,-963774.2656561096,0.4532777777777778,-32020437.89932018
-0.0828282828282828,-0.0626262626262626,-2.014683139307003e-08,0.3539533928491635,1.005556315140371,0.4070590462059371,-1.4126153616888797,-48299542.05282091,-1336054.7559146364,0.4128737373737373,-49635596.80873555
-0.0828282828282828,-0.0868686868686868,-1.7293608614817746e-08,0.3519444228214769,1.4206788558162264,-0.0089442659247431,-1.4117345903181526,-56387421.8753164,-1437409.3830460866,0.3886313131313131,-57824831.25836249
-0.0828282828282828,-0.1515151515151515,-1.3570596631567502e-08,0.1994661541129926,2.506690933286716,-1.103090595980266,-1.4036003371800183,-72007745.04261349,-1680982.664010035,0.3239848484848484,-73688727.70662352
-0.0828282828282828,0.0181818181818181,-7.63923457728208e-08,0.1195942292317136,-2.7684509756956803,4.180803732824302,-1.4123527571922734,-12715980.262615556,-374336.442330878,0.4936818181818181,-13090316.704946432
-0.0828282828282828,-0.006060606060606,-4.1813221715123e-08,0.1760027470506738,-1.4278617059343075,2.840864750378408,-1.4130030436938097,-23196527.341265976,-719352.8272865522,0.4694393939393939,-23915880.16855253
-0.0828282828282828,-0.0181818181818181,-3.3328476752268375e-08,0.2369230296552945,-0.6972596380173406,2.1103900314438704,-1.4131303933926451,-29098386.18091207,-905985.3789714416,0.4573181818181818,-30004371.559883513
-0.0828282828282828,0.002020202020202,-5.002160047827309e-08,0.1501116085820516,-1.918023019547709,3.330854986779684,-1.4128319669782063,-19397788.19067983,-593575.3490443851,0.4775202020202019,-19991363.539724216
-0.0828282828282828,0.1555555555555555,-1.785924513987374e-06,0.0910970308054376,-4.077213693015783,5.48865309424297,-1.411439401082015,-524082.0557951697,-35852.02437898797,0.6310555555555555,-559934.0801741577
-0.0828282828282828,-0.0383838383838384,-2.518754409822145e-08,0.3538456031888854,0.2945405139083012,1.1185051632877538,-1.413045677304095,-38544581.75561589,-1157581.9845405906,0.4371161616161615,-39702163.74015648
-0.0828282828282828,0.006060606060606,-5.5176046511317115e-08,0.140276644078485,-2.151672118845386,3.564385242284146,-1.4127131235742354,-17590349.924702212,-533456.7491755709,0.481560606060606,-18123806.673877783
-0.0828282828282828,0.1353535353535353,-1.3770754932899344e-06,0.0912267323259924,-4.069402226942742,5.48084960673291,-1.4114473799558187,-688313.8269531011,-37862.773293357866,0.6108535353535354,-726176.600246459
-0.0828282828282828,-0.0343434343434343,-2.6417732123546346e-08,0.3538394420443292,0.1268268086949699,1.286243472927147,-1.4130702815170244,-36738176.91763071,-1115185.9419575208,0.4411565656565656,-37853362.85958823
-0.0828282828282828,-0.1313131313131313,-1.4392908716972721e-08,0.2261176541194479,2.2112382243610607,-0.8049565110761812,-1.406281713357615,-67862410.1939993,-1616249.0307867294,0.3441868686868686,-69478659.22478603
-0.0828282828282828,0.1797979797979798,-2.3839329430754875e-06,0.0910310067352772,-4.0812003355393225,5.492633971013959,-1.411433635259672,-384649.93684123864,-34824.949356655154,0.6552979797979798,-419474.88619789376
-0.0828282828282828,-0.1434343434343434,-1.3875209200002772e-08,0.2078181948316491,2.405949105957919,-1.00142353332064,-1.4045255720887728,-70412040.23901239,-1658945.1843857735,0.3320656565656565,-72070985.42339817
-0.0828282828282828,-0.0262626262626262,-2.9406092169362373e-08,0.2995242507452254,-0.2561811523016462,1.6693139162662618,-1.4131327637761162,-32988413.29954216,-1018145.417630068,0.4492373737373737,-34006558.71717223
-0.0828282828282828,0.1838383838383838,-2.498971656962679e-06,0.0910245360083907,-4.081586004654473,5.493024429798108,-1.4114384250309593,-365434.8882537653,-34729.71433937827,0.6593383838383837,-400164.6025931436
-0.0828282828282828,-0.0707070707070707,-1.9034247466577868e-08,0.3540016139478804,1.1609705310778766,0.2514524077946127,-1.4124229392235064,-51162356.22483638,-1374525.086384071,0.4047929292929292,-52536881.31122045
-0.0828282828282828,-0.1959595959595959,-1.2375285741556164e-08,0.1827552434388195,2.735899614672628,-1.334467235427521,-1.4014323781105975,-79075233.17304975,-1730981.801203628,0.279540404040404,-80806214.97425337
-0.0828282828282828,-0.0303030303030303,-2.7813733177573626e-08,0.3401466875041365,-0.0568426269598454,1.4699540476467805,-1.4131114201556934,-34884765.58511825,-1068696.4552203722,0.4451969696969696,-35953462.04033861
-0.0828282828282828,0.0383838383838383,-1.4164911668477685e-07,0.1027803773952333,-3.4528776620322152,4.864741818119153,-1.4118641561519254,-6862497.641398429,-197200.45912259445,0.5138838383838383,-7059698.100521024
-0.0828282828282828,-0.1272727272727273,-1.4583953860582195e-08,0.2339496478791894,2.1372120215076045,-0.7302669255990963,-1.4069450969781854,-66968543.06793591,-1599967.8831868982,0.3482272727272727,-68568510.9511228
-0.0828282828282828,-0.1676767676767677,-1.3046040458896229e-08,0.1893604061519552,2.640467508857604,-1.2380930158023773,-1.402374494023566,-74941381.4526108,-1710228.1411713362,0.3078232323232323,-76651609.59378213
-0.0828282828282828,0.1757575757575757,-2.273778718253019e-06,0.0910379652816728,-4.0807766326158985,5.49221413787814,-1.411437505181781,-404859.9536277062,-34936.580649083924,0.6512575757575757,-439796.5342767902
-0.0828282828282828,-0.0666666666666666,-1.9566010411711883e-08,0.3539780641067611,1.0866224435971992,0.3258944628003171,-1.412516906145162,-49752874.990308195,-1356164.5613326968,0.4088333333333332,-51109039.55164088
-0.0828282828282828,-0.1717171717171717,-1.2931502099762265e-08,0.1877981938552321,2.662432421305042,-1.260262484182423,-1.4021699373068672,-75615513.10446915,-1715023.772479134,0.3037828282828282,-77330536.87694828
-0.0828282828282828,-0.2,-1.2303442841310017e-08,0.1823512551412434,2.741960836205637,-1.3405837788024932,-1.401377057071571,-79545768.0860841,-1732294.7210516313,0.2754999999999999,-81278062.80713573
-0.0828282828282828,-0.1232323232323232,-1.4786194319106797e-08,0.2426689563029485,2.0604201199458037,-0.6528508673318569,-1.407569252178422,-66047665.12935989,-1582989.4135602503,0.3522676767676767,-67630654.54292014
-0.0828282828282828,0.01010101010101,-6.119189338122345e-08,0.1320828852994164,-2.372922168244445,3.7855017998090936,-1.4125796311873262,-15865598.093732666,-476435.8709631742,0.4856010101010101,-16342033.964695837
-0.0828282828282828,-0.1919191919191919,-1.2453065096815652e-08,0.1832474573100372,2.7285508209909417,-1.327060889991774,-1.401489930040851,-78572136.40316363,-1729379.1053121092,0.283580808080808,-80301515.50847574
-0.0828282828282828,-0.0747474747474747,-1.854619424668101e-08,0.3540384579513649,1.2300744841444553,0.1822014670177267,-1.4122759514375411,-52527963.7081167,-1391454.2974915337,0.4007525252525252,-53919418.00560824
-0.0828282828282828,-0.1393939393939394,-1.4038965994282898e-08,0.2130826167334308,2.346507695748028,-0.9414204101073268,-1.4050872856864782,-69584372.1631875,-1645944.970369975,0.3361060606060606,-71230317.13355748
-0.0828282828282828,-0.0101010101010101,-3.855570837820957e-08,0.1928515213456199,-1.1795998250736195,2.59266816512217,-1.413068340171261,-25153606.0492782,-782890.5698623088,0.4653989898989898,-25936496.61914051
-0.0828282828282828,-0.1353535353535353,-1.4211344542452088e-08,0.2191670625802435,2.281364700185319,-0.8756913026722231,-1.4056733973864872,-68734656.81619754,-1631661.938006381,0.3401464646464646,-70366318.75420393
-0.0787878787878788,-0.0222222222222222,-3.1193197724391166e-08,0.2652245787796414,-0.4724811938840543,1.8851948117241475,-1.4127136189176517,-31058263.796516247,-1000007.6521355652,0.4532777777777778,-32058271.448651813
-0.0787878787878788,-0.0505050505050505,-2.2240368372525812e-08,0.3539802286309029,0.7059349434961124,0.7065733254843956,-1.4125082689988078,-43653909.74506149,-1309374.2819841222,0.4249949494949494,-44963284.0270456
-0.0787878787878788,-0.098989898989899,-1.6273174657587327e-08,0.3101747979382453,1.6119942799661704,-0.2017885109337065,-1.4102057686061615,-59911968.90191941,-1538855.601691046,0.3765101010101009,-61450824.503610454
-0.0787878787878788,-0.0303030303030303,-2.7781740719239055e-08,0.3398588570367984,-0.0584878249960381,1.4711989689525031,-1.4127111435921131,-34885769.17060933,-1109095.5898803738,0.4451969696969696,-35994864.76048971
-0.0787878787878788,0.1555555555555555,-1.7767126712528586e-06,0.0911127980602822,-4.077664224066119,5.48770327157435,-1.410039047558633,-525578.345064317,-37258.86332619027,0.6310555555555555,-562837.2083905073
-0.0787878787878788,0.1959595959595959,-2.857890966720036e-06,0.0910273310615984,-4.082823255325689,5.49285576289477,-1.4100325075112743,-314026.92798574787,-35881.45258052924,0.6714595959595959,-349908.38056627713
-0.0787878787878788,-0.107070707070707,-1.5708928994752197e-08,0.2853460909002611,1.7522581031592344,-0.3430382973963581,-1.409219805869456,-62085922.11332377,-1572141.4207379697,0.3684292929292929,-63658063.534061745
-0.0787878787878788,0.0989898989898989,-7.554536976835605e-07,0.0919939625762345,-4.025067316745174,5.435139285315767,-1.410071968354033,-1272415.4763440783,-51292.386978702736,0.574489898989899,-1323707.863322781
-0.0787878787878788,0.0626262626262626,-3.024184185646022e-07,0.0952559995737866,-3.838771957454201,5.249013209004389,-1.4102412515560083,-3205507.43988018,-101169.46408088382,0.5381262626262626,-3306676.903961064
-0.0787878787878788,0.1191919191919191,-1.0824953253698196e-06,0.0914519202644326,-4.057306523897717,5.467353758931598,-1.4100472346127109,-881107.398942979,-42684.11919439852,0.5946919191919191,-923791.5181373775
-0.0787878787878788,-0.103030303030303,-1.59817088965719e-08,0.2975035321487847,1.6806523150187371,-0.2709000405820028,-1.4097522742208966,-61016306.73048308,-1555224.6665442723,0.3724696969696969,-62571531.39702735
-0.0787878787878788,-0.0545454545454545,-2.1463737940530983e-08,0.3540032911835978,0.8164135276844879,0.5960027189291104,-1.41241624761699,-45252091.89811626,-1338115.3980534005,0.4209545454545454,-46590207.29616965
-0.0787878787878788,0.0787878787878788,-4.751500387238815e-07,0.0932144639148484,-3.953853279162179,5.363974419917177,-1.4101211406361411,-2034271.659209883,-70326.7170960878,0.5542878787878788,-2104598.3763059704
-0.0787878787878788,-0.1393939393939394,-1.4026058230219573e-08,0.2132491896353998,2.344674794540326,-0.9408025370694943,-1.4038722584624204,-69586884.96262702,-1708983.312429007,0.3361060606060606,-71295868.27505602
-0.0787878787878788,0.0505050505050505,-2.080729583773259e-07,0.0980274734343279,-3.690218974592192,5.100610905163347,-1.4103919304743766,-4664967.109124181,-141039.43684211108,0.5260050505050504,-4806006.545966292
-0.0787878787878788,-0.1838383838383838,-1.2614557706584064e-08,0.1847572319425125,2.706254011094242,-1.3060625067960316,-1.4001915040482205,-77482127.05965015,-1791361.8140864414,0.2916616161616161,-79273488.87373659
-0.0787878787878788,0.1595959595959595,-1.8662137415851833e-06,0.0910982625861678,-4.078558909948594,5.488578879767047,-1.4100199695129876,-498838.6426623179,-37005.65947565079,0.6350959595959595,-535844.3021379687
-0.0787878787878788,-0.002020202020202,-4.5547987356421926e-08,0.1617344801011691,-1.6792330723749505,3.0914867360650113,-1.41225366372549,-21274934.259852335,-679932.6407376806,0.4734797979797979,-21954866.90059001
-0.0787878787878788,0.0222222222222222,-8.580091138734308e-08,0.1148149895747158,-2.9436326786559297,4.354832081174404,-1.4111994025240917,-11313222.121266617,-341665.73284439824,0.4977222222222222,-11654887.85411101
-0.0787878787878788,0.1838383838383838,-2.48383731867898e-06,0.0910416050864471,-4.081972817826848,5.491994561561484,-1.4100217435018625,-366503.8306998044,-36099.02596870178,0.6593383838383837,-402602.85666850617
-0.0787878787878788,-0.1353535353535353,-1.4198434706265705e-08,0.2193317983101985,2.279651212539866,-0.8751506089577639,-1.4045006038885477,-68736186.43079677,-1694112.4498752286,0.3401464646464646,-70430298.88067201
-0.0787878787878788,0.107070707070707,-8.818216300998922e-07,0.0917251131448863,-4.041024429850302,5.451069863718672,-1.4100454336443269,-1086996.8990880896,-47019.28498614403,0.582570707070707,-1134016.1840742335
-0.0787878787878788,0.0666666666666666,-3.4060201384399397e-07,0.094608741749997,-3.8747096174691986,5.284923895453453,-1.4102142781249545,-2844437.152276203,-91540.7907609462,0.5421666666666667,-2935977.943037149
-0.0787878787878788,-0.1313131313131313,-1.4379530389464423e-08,0.2262736132498989,2.2097141280620503,-0.8045132031655271,-1.4052009248439326,-67865179.91395007,-1678120.3827465868,0.3441868686868686,-69543300.29669666
-0.0787878787878788,0.0909090909090908,-6.363208593452729e-07,0.0923672951744946,-4.003088232800264,5.413171394304417,-1.4100831613342484,-1514373.5353179553,-57160.67625720204,0.5664090909090909,-1571534.2115751572
-0.0787878787878788,0.1151515151515151,-1.014198214588555e-06,0.0915284651573633,-4.052728630268486,5.462781432366576,-1.4100528022148708,-942092.9267812984,-43907.62578887639,0.590651515151515,-986000.5525701749
-0.0787878787878788,-0.1232323232323232,-1.4772556583898107e-08,0.2428199680865816,2.059138726972782,-0.6525276256329207,-1.406611101592103,-66049569.015806384,-1643520.8241734302,0.3522676767676767,-67693089.83997983
-0.0787878787878788,0.1878787878787878,-2.602968005162117e-06,0.0910360189752991,-4.082304612962265,5.49233155878477,-1.4100269457310115,-348161.8971703751,-36014.934053379584,0.6633787878787878,-384176.8312237547
-0.0787878787878788,-0.0262626262626262,-2.9372030042481296e-08,0.2992543369005364,-0.2581119143487118,1.6708195617878625,-1.4127076471499544,-32989464.278876256,-1056531.1308275312,0.4492373737373737,-34045995.40970379
-0.0787878787878788,-0.0424242424242424,-2.4072504435038273e-08,0.3539566115181363,0.4455443250861162,0.9670581908610244,-1.4126025161356155,-40299822.94197208,-1241347.0970068842,0.4330757575757575,-41541170.03897896
-0.0787878787878788,-0.1272727272727273,-1.4570875285420525e-08,0.2341095705280643,2.13575207054232,-0.7298682306650974,-1.405883839970456,-66968922.19063275,-1661134.71477432,0.3482272727272727,-68630056.90540706
-0.0787878787878788,0.0949494949494949,-6.948862099351015e-07,0.0921659913864677,-4.0149251200172165,5.424994539423178,-1.41006941957715,-1385090.7768848909,-53993.760558145405,0.5704494949494949,-1439084.5374430362
-0.0787878787878788,0.1717171717171717,-2.1559724829208414e-06,0.0910626178751334,-4.0806944425409535,5.490727278618255,-1.4100328354319127,-427379.9768408493,-36447.8353978452,0.6472171717171717,-463827.8122386945
-0.0787878787878788,0.0868686868686868,-5.800100512888447e-07,0.092604879944076,-3.989192702388559,5.399283496687541,-1.4100907944117007,-1663235.3696950155,-60872.68287733648,0.5623686868686868,-1724108.0525723519
-0.0787878787878788,0.1111111111111111,-9.473046324325846e-07,0.091619282167814,-4.0473225655193925,5.457366486495207,-1.4100439205528372,-1010286.2553636248,-45340.37810073271,0.5866111111111111,-1055626.6334643576
-0.0787878787878788,0.01010101010101,-6.111333836870776e-08,0.1319680426352035,-2.377060243055485,3.788796060610057,-1.4117358166046572,-15869469.845906535,-493570.1498276212,0.4856010101010101,-16363039.995734159
