slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,slopeH_rounded
-0.151459646,-0.000438547,0.000173002,0.000204426,0.1108083482104465,1225.5274160802687,-0.15146
-0.151451645,-0.000438159,0.000172892,0.000204247,0.1107156883587096,1226.545049292674,-0.151452
-0.151443644,-0.00043799,0.000172812,0.000204168,0.110743323,1227.039320311386,-0.151444
-0.151435644,-0.000437688,0.000172599,0.000204016,0.1109551075199724,1228.044439891455,-0.151436
-0.151427643,-0.000437415,0.000172517,0.000203883,0.1109055823914078,1228.7803360574724,-0.151428
-0.151419642,-0.000437288,0.000172399,0.000203817,0.1110572172549462,1229.250123249694,-0.15142
-0.151411641,-0.000437068,0.000172323,0.000203716,0.1110320166184496,1229.8497670533493,-0.151412
-0.15140364,-0.000436747,0.000172152,0.000203556,0.1111358181575777,1230.8373090565703,-0.151404
-0.15139564,-0.000436487,0.000171989,0.000203432,0.1112694240531958,1231.6658901197009,-0.151396
-0.151387639,-0.000436319,0.000171888,0.000203349,0.1113488681435031,1232.200432682937,-0.151388
-0.151379638,-0.000435984,0.000171753,0.000203186,0.1113621512989454,1233.1621553053103,-0.15138
-0.151371637,-0.000435814,0.000171747,0.0002031,0.111231724,1233.5611333086836,-0.151372
-0.151363636,-0.000435588,0.000171633,0.000202993,0.1112889369679993,1234.2429501868048,-0.151364
-0.151355636,-0.000435289,0.000171516,0.00020285,0.1112896139644115,1235.0947730640348,-0.151356
-0.151347635,-0.000435004,0.000171358,0.000202711,0.1113938037539588,1235.982656,-0.151348
-0.151339634,-0.000434803,0.000171242,0.000202613,0.111477987,1236.6166430125393,-0.15134
-0.151331633,-0.00043448,0.000171086,0.000202456,0.1115437614010588,1237.5906213954593,-0.151332
-0.151323632,-0.00043415,0.000170903,0.000202303,0.1116602289307585,1238.6100644164646,-0.151324
-0.151315632,-0.000434026,0.000170927,0.000202241,0.1115031538105695,1238.859789606466,-0.151316
-0.151307631,-0.00043368,0.000170813,0.000202074,0.1114585812145468,1239.8225497443357,-0.151308
-0.15129963,-0.000433567,0.000170615,0.000202016,0.1118007967155323,1240.3913413828473,-0.1513
-0.151291629,-0.000433273,0.00017058,0.000201874,0.1116267442973997,1241.116093231899,-0.151292
-0.151283628,-0.000432972,0.000170359,0.000201726,0.1118558865688742,1242.147934832134,-0.151284
-0.151275628,-0.000432761,0.000170288,0.000201627,0.1118307969532432,1242.7352303644334,-0.151276
-0.151267627,-0.000432463,0.000170212,0.000201485,0.1117438978418522,1243.5341218666624,-0.151268
-0.151259626,-0.000432208,0.000170006,0.000201354,0.1119835265153665,1244.4498107221852,-0.15126
-0.151251625,-0.000431964,0.000169963,0.00020124,0.1118669799489008,1245.071721449819,-0.151252
-0.151243624,-0.000431834,0.000169785,0.000201169,0.1121534059536862,1245.658515630033,-0.151244
-0.151235624,-0.000431405,0.000169625,0.000200981,0.1121273702124639,1246.8654974134763,-0.151236
-0.151227623,-0.000431267,0.000169601,0.000200911,0.1120644439825197,1247.2264774957937,-0.151228
-0.151219622,-0.00043104,0.000169532,0.000200801,0.1120207316108519,1247.8578131592628,-0.15122
-0.151211621,-0.000430806,0.000169421,0.000200691,0.1120657890523033,1248.5681922092883,-0.151212
-0.15120362,-0.000430486,0.00016933,0.000200534,0.1119930573643077,1249.4541100207034,-0.151204
-0.15119562,-0.000430262,0.000169177,0.000200423,0.1121413969134067,1250.2148925659612,-0.151196
-0.151187619,-0.000429971,0.000169066,0.000200283,0.1121359905144355,1251.063607295573,-0.151188
-0.151179618,-0.000429777,0.000168969,0.000200189,0.1121868339096057,1251.6664102275638,-0.15118
-0.151171617,-0.000429518,0.000168808,0.000200062,0.1123226467934424,1252.523797035216,-0.151172
-0.151163616,-0.000429246,0.000168761,0.000199934,0.1121908871898075,1253.2256730032775,-0.151164
-0.151155616,-0.000429032,0.000168596,0.000199824,0.1123753744677899,1253.9939248230385,-0.151156
-0.151147615,-0.00042884,0.000168496,0.000199729,0.1124358169441538,1254.6044290655657,-0.151148
-0.151139614,-0.000428427,0.000168404,0.000199533,0.1122802695972479,1255.7074306422408,-0.15114
-0.151131613,-0.000428184,0.000168254,0.000199412,0.1124075227793888,1256.518891927179,-0.151132
-0.151123612,-0.000427918,0.000168114,0.000199285,0.1124896992781976,1257.3615825261754,-0.151124
-0.151115612,-0.000427722,0.000168099,0.000199191,0.1123527831268225,1257.840994,-0.151116
-0.151107611,-0.000427525,0.000167948,0.000199082,0.1125303538991363,1258.5664787564906,-0.151108
-0.15109961,-0.000427412,0.000167905,0.000199025,0.1125280956975164,1258.9034841877808,-0.1511
-0.151091609,-0.000427077,0.000167822,0.000198864,0.1124256877393956,1259.8220682949714,-0.151092
-0.151083608,-0.000426798,0.000167691,0.000198726,0.1124780283407973,1260.6910600580582,-0.151084
-0.151075608,-0.000426578,0.000167587,0.000198618,0.1125220066931756,1261.3792354555933,-0.151076
-0.151067607,-0.000426353,0.000167411,0.000198508,0.112721209,1262.1941570869074,-0.151068
-0.151059606,-0.000426087,0.000167303,0.000198378,0.1127321478523827,1262.9949296452503,-0.15106
-0.151051605,-0.000425828,0.000167165,0.000198255,0.1128164904777205,1263.8273431528148,-0.151052
-0.151043604,-0.000425543,0.000167044,0.000198113,0.1128432589408286,1264.7016461051892,-0.151044
-0.151035604,-0.00042531,0.000166944,0.000197998,0.1128665037804886,1265.4173514778208,-0.151036
-0.151027603,-0.000425041,0.000166857,0.000197872,0.1128246138856921,1266.1909628152216,-0.151028
-0.151019602,-0.000424737,0.000166746,0.000197722,0.1128136506974328,1267.0977765127568,-0.15102
-0.151011601,-0.000424546,0.000166666,0.000197632,0.1128247187467803,1267.679091668556,-0.151012
-0.1510036,-0.000424256,0.000166581,0.000197493,0.1127620623930309,1268.5051128321406,-0.151004
-0.1509956,-0.000424093,0.000166462,0.000197404,0.1128960117613138,1269.101025567022,-0.150996
-0.150987599,-0.000423831,0.000166284,0.000197277,0.1130690713327783,1270.0164278537034,-0.150988
-0.150979598,-0.000423508,0.00016618,0.000197125,0.1130179302324898,1270.9496800924635,-0.15098
-0.150971597,-0.000423276,0.000166009,0.000197005,0.1132072774559236,1271.7949036539603,-0.150972
-0.150963596,-0.00042298,0.000165934,0.000196862,0.1131181806604121,1272.627951792556,-0.150964
-0.150955596,-0.000422723,0.000165901,0.000196744,0.1129653862374176,1273.2891302299524,-0.150956
-0.150947595,-0.00042257,0.000165775,0.000196664,0.1131202006553581,1273.872241970731,-0.150948
-0.150939594,-0.000422257,0.000165555,0.00019651,0.1133443309994791,1274.9862870693576,-0.15094
-0.150931593,-0.000421889,0.000165433,0.000196334,0.113298146,1276.0701900195995,-0.150932
-0.150923592,-0.000421674,0.000165407,0.000196235,0.1131661846322081,1276.6255281811216,-0.150924
-0.150915592,-0.000421389,0.00016524,0.000196088,0.1133006589265138,1277.6016413593295,-0.150916
-0.150907591,-0.000421275,0.000165208,0.000196029,0.1132770922400689,1277.9359835508628,-0.150908
-0.15089959,-0.000420932,0.000165045,0.000195867,0.1133425073916588,1279.0275511869177,-0.1509
-0.150891589,-0.000420625,0.000164975,0.000195724,0.1132278549853463,1279.8780569882128,-0.150892
-0.150883588,-0.00042041,0.000164754,0.00019561,0.1135470926813096,1280.779579005712,-0.150884
-0.150875588,-0.000420254,0.000164678,0.000195536,0.1135821313012699,1281.2814900931855,-0.150876
-0.150867587,-0.000419941,0.000164607,0.000195387,0.1134673818705759,1282.1584331085348,-0.150868
-0.150859586,-0.000419771,0.000164457,0.000195296,0.1136653848668184,1282.8325496122543,-0.15086
-0.150851585,-0.00041939,0.000164359,0.000195115,0.1135525288602211,1283.9202145085644,-0.150852
-0.150843584,-0.00041917,0.000164245,0.000195008,0.1136189089925027,1284.6493096654633,-0.150844
-0.150835584,-0.000418876,0.000164141,0.000194866,0.1135977977315187,1285.542089992011,-0.150836
-0.150827583,-0.000418612,0.000163923,0.000194736,0.1138636152536777,1286.5525884871906,-0.150828
-0.150819582,-0.000418438,0.000163918,0.000194653,0.1137206798126317,1286.9858806103357,-0.15082
-0.150811581,-0.00041818,0.000163806,0.000194527,0.1137487784659506,1287.8070478383827,-0.150812
-0.15080358,-0.000417842,0.000163702,0.000194359,0.1136932527715509,1288.819775529403,-0.150804
-0.15079558,-0.000417637,0.000163548,0.000194257,0.1138659211136506,1289.586869907616,-0.150796
-0.150787579,-0.000417347,0.000163458,0.00019412,0.1138140173607031,1290.4476490556378,-0.150788
-0.150779578,-0.00041712,0.000163381,0.000194007,0.1137924392859676,1291.142590341006,-0.15078
-0.150771577,-0.000416868,0.000163222,0.00019388,0.1139372416314492,1292.0387230287795,-0.150772
-0.150763576,-0.000416652,0.000163234,0.000193782,0.1137136673109058,1292.5437077413833,-0.150764
-0.150755576,-0.000416318,0.000163005,0.000193616,0.1139472850399653,1293.7623539459232,-0.150756
-0.150747575,-0.000416033,0.000162806,0.000193472,0.1141549205826044,1294.8135093371757,-0.150748
-0.150739574,-0.000415861,0.000162779,0.000193394,0.1140619804844416,1295.279415595794,-0.15074
-0.150731573,-0.000415575,0.000162622,0.000193251,0.1141721225055521,1296.2640817517472,-0.150732
-0.150723572,-0.000415322,0.000162514,0.000193129,0.1141952663381256,1297.073798425534,-0.150724
-0.150715572,-0.000415051,0.000162408,0.000192998,0.1141986982423735,1297.9315488461204,-0.150716
-0.150707571,-0.000414769,0.000162348,0.000192865,0.1140848344202858,1298.7320117386598,-0.150708
-0.15069957,-0.000414582,0.000162152,0.000192764,0.1143788861137356,1299.5482517667033,-0.1507
-0.150691569,-0.000414271,0.000162111,0.00019262,0.1141933582481298,1300.3867545215492,-0.150692
-0.150683568,-0.000413936,0.000162006,0.00019246,0.1141353362011517,1301.4007431764692,-0.150684
-0.150675568,-0.000413764,0.000161817,0.000192371,0.1144220158140558,1302.1645158945623,-0.150676
-0.150667567,-0.000413549,0.00016172,0.000192264,0.1144564033527051,1302.8766687505065,-0.150668
-0.150659566,-0.000413146,0.000161592,0.000192073,0.1143912738052156,1304.1009419015595,-0.15066
-0.150651565,-0.000412999,0.000161488,0.000191995,0.1145062328426127,1304.6630350648388,-0.150652
-0.150643564,-0.000412648,0.000161293,0.000191826,0.1146443708876382,1305.8799138251711,-0.150644
-0.150635564,-0.000412403,0.000161295,0.000191715,0.114415133,1306.4835645151124,-0.150636
-0.150627563,-0.000412114,0.000161183,0.000191569,0.1144213538706521,1307.4174583689096,-0.150628
-0.150619562,-0.000411936,0.000161079,0.000191485,0.1145032595816771,1308.0444504428674,-0.15062
-0.150611561,-0.000411701,0.000160959,0.000191369,0.1145727835383803,1308.851842962339,-0.150612
-0.15060356,-0.000411306,0.000160879,0.000191178,0.1144046897793771,1309.992607587061,-0.150604
-0.15059556,-0.000411148,0.000160669,0.000191094,0.1147560929233761,1310.767565437232,-0.150596
-0.150587559,-0.00041087,0.000160545,0.00019096,0.1147963041891694,1311.6900653062887,-0.150588
-0.150579558,-0.000410623,0.000160531,0.00019084,0.1146080740768567,1312.3458461967589,-0.15058
-0.150571557,-0.000410356,0.000160419,0.000190707,0.1146317762039207,1313.2276195660395,-0.150572
-0.150563556,-0.000410065,0.000160271,0.000190567,0.1147156331847572,1314.2286484556962,-0.150564
-0.150555556,-0.000409761,0.000160194,0.000190425,0.1146193307995339,1315.133109078159,-0.150556
-0.150547555,-0.000409616,0.000160092,0.000190348,0.1147324113222224,1315.6936394356303,-0.150548
-0.150539554,-0.000409274,0.000160051,0.000190186,0.1145190079342478,1316.636052791017,-0.15054
-0.150531553,-0.000409049,0.000159866,0.000190071,0.1147527900816108,1317.5485070663217,-0.150532
-0.150523552,-0.000408802,0.000159792,0.000189954,0.1147006104463057,1318.307504008748,-0.150524
-0.150515552,-0.000408549,0.000159598,0.000189825,0.1149306000711027,1319.3084977966907,-0.150516
-0.150507551,-0.000408279,0.000159502,0.000189699,0.1149093963552339,1320.1657729787105,-0.150508
-0.15049955,-0.000408022,0.000159424,0.000189573,0.1148607841485754,1320.9711068868958,-0.1505
-0.150491549,-0.000407734,0.000159277,0.000189429,0.1149492011350713,1321.9808985035152,-0.150492
-0.150483548,-0.000407518,0.00015921,0.000189322,0.1149157133087096,1322.664526,-0.150484
-0.150475548,-0.000407142,0.000159016,0.000189139,0.1150322815843062,1323.982429898587,-0.150476
-0.150467547,-0.000406907,0.000158975,0.00018903,0.1149109614190324,1324.6571599982178,-0.150468
-0.150459546,-0.000406618,0.000158888,0.000188889,0.1148575302460668,1325.5651882623267,-0.15046
-0.150451545,-0.000406415,0.0001587,0.000188793,0.1151134256971562,1326.4218389858315,-0.150452
-0.150443544,-0.000406151,0.000158633,0.000188667,0.1150317771546389,1327.2270855542615,-0.150444
-0.150435544,-0.000405948,0.0001585,0.000188562,0.115164919,1328.0026247214614,-0.150436
-0.150427543,-0.000405584,0.000158419,0.000188392,0.1150214608539342,1329.089855,-0.150428
-0.150419542,-0.000405316,0.000158267,0.000188259,0.1151402930237537,1330.0673956261396,-0.15042
-0.150411541,-0.000405014,0.000158124,0.000188113,0.115203065,1331.1134526660778,-0.150412
-0.15040354,-0.000404867,0.000158092,0.000188039,0.1151478308397433,1331.5605550177263,-0.150404
-0.15039554,-0.000404489,0.000157983,0.000187861,0.1150594345799623,1332.7425508873212,-0.150396
-0.150387539,-0.000404257,0.000157941,0.000187747,0.1149478174457447,1333.4306519490683,-0.150388
-0.150379538,-0.000403936,0.000157742,0.000187588,0.1151295770440534,1334.6383251034963,-0.15038
-0.150371537,-0.000403794,0.000157623,0.000187519,0.1152837535036778,1335.2283618864703,-0.150372
-0.150363536,-0.000403476,0.000157562,0.000187358,0.1151427201868956,1336.1896992402433,-0.150364
-0.150355536,-0.000403281,0.000157417,0.000187265,0.1153068464774162,1336.9640474942255,-0.150356
-0.150347535,-0.000402972,0.000157358,0.000187119,0.1151643495203947,1337.8832396092578,-0.150348
-0.150339534,-0.000402713,0.000157239,0.000186986,0.1152163482517568,1338.7996255131134,-0.15034
-0.150331533,-0.000402427,0.00015714,0.00018685,0.1151886890502139,1339.733630217174,-0.150332
-0.150323532,-0.000402119,0.000157003,0.000186702,0.1152317823237873,1340.799390683644,-0.150324
-0.150315532,-0.000401931,0.000156856,0.000186608,0.1154105997227433,1341.5718669364228,-0.150316
-0.150307531,-0.000401653,0.000156845,0.000186473,0.1151845679612166,1342.3334080954096,-0.150308
-0.15029953,-0.000401454,0.000156677,0.000186376,0.1154025320730041,1343.1716426272253,-0.1503
-0.150291529,-0.000401093,0.000156618,0.0001862,0.1152139195492199,1344.2464757389969,-0.150292
-0.150283528,-0.000400852,0.000156499,0.000186079,0.115280412,1345.115298335474,-0.150284
-0.150275528,-0.000400561,0.000156421,0.000185943,0.1151964107980929,1346.0314635168263,-0.150276
-0.150267527,-0.000400338,0.000156304,0.000185819,0.1152845039035513,1346.872979439847,-0.150268
-0.150259526,-0.000400139,0.000156274,0.000185725,0.1151718490256515,1347.457362194821,-0.15026
-0.150251525,-0.000399796,0.000156172,0.000185558,0.1151009893053708,1348.5701386744863,-0.150252
-0.150243524,-0.000399635,0.000155951,0.000185468,0.1154909718617546,1349.4287342280322,-0.150244
-0.150235524,-0.000399321,0.000155826,0.000185319,0.1154990507400748,1350.5001092218738,-0.150236
-0.150227523,-0.000399084,0.000155746,0.000185205,0.1154713359918034,1351.2860974555574,-0.150228
-0.150219522,-0.000398747,0.000155678,0.000185045,0.1153229577663082,1352.3193804139248,-0.15022
-0.150211521,-0.00039849,0.000155494,0.000184915,0.1155307539382739,1353.363093628703,-0.150212
-0.15020352,-0.000398211,0.000155407,0.000184781,0.1154829931127173,1354.2818376426424,-0.150204
-0.15019552,-0.000397953,0.000155337,0.000184653,0.1154142272004827,1355.116642097468,-0.150196
-0.150187519,-0.000397712,0.00015524,0.000184533,0.1154309172284177,1355.9601955208557,-0.150188
-0.150179518,-0.000397374,0.000155107,0.000184374,0.1154340600580573,1357.1185102811694,-0.15018
-0.150171517,-0.000397169,0.000155043,0.000184269,0.1154020705620678,1357.8084226895362,-0.150172
-0.150163516,-0.000396948,0.000154966,0.00018416,0.1153856467207862,1358.5593265391535,-0.150164
-0.150155516,-0.000396663,0.00015484,0.000184027,0.1154210808186749,1359.5628428108157,-0.150156
-0.150147515,-0.000396425,0.00015474,0.000183904,0.1154499687854015,1360.4180017937747,-0.150148
-0.150139514,-0.000396132,0.000154615,0.000183763,0.1154774092123848,1361.449885037826,-0.15014
-0.150131513,-0.000395771,0.000154546,0.000183596,0.1153045029229033,1362.5591020909392,-0.150132
-0.150123512,-0.00039556,0.000154462,0.000183492,0.1153137610732119,1363.2997691234718,-0.150124
-0.150115512,-0.000395331,0.000154266,0.000183375,0.1155787629834007,1364.3102013723765,-0.150116
-0.150107511,-0.000395026,0.00015421,0.000183232,0.1154284524198964,1365.2467617857722,-0.150108
-0.15009951,-0.000394782,0.00015412,0.000183111,0.11542191,1366.0961492665303,-0.1501
-0.150091509,-0.000394541,0.000153938,0.000182987,0.1156421313111083,1367.1163584588494,-0.150092
-0.150083508,-0.000394222,0.000153874,0.000182835,0.1155009556313579,1368.1176049389594,-0.150084
-0.150075508,-0.000394003,0.000153762,0.000182724,0.1155718133361886,1368.945831883545,-0.150076
-0.150067507,-0.000393652,0.000153712,0.000182562,0.1153627253879267,1370.0027010468768,-0.150068
-0.150059506,-0.000393395,0.000153551,0.000182433,0.1155172391353982,1371.0295579237547,-0.15006
-0.150051505,-0.000393167,0.000153461,0.00018232,0.1155226934020477,1371.8388973904673,-0.150052
-0.150043504,-0.000392945,0.000153275,0.000182206,0.1157730810266281,1372.8229642984716,-0.150044
-0.150035504,-0.000392682,0.000153192,0.000182082,0.1157263836764241,1373.7092191348431,-0.150036
-0.150027503,-0.000392363,0.000153106,0.000181926,0.1156415247448358,1374.769878996086,-0.150028
-0.150019502,-0.000392109,0.00015293,0.000181803,0.1158324464999961,1375.81524,-0.15002
-0.150011501,-0.000391857,0.000152874,0.00018168,0.1157329150662928,1376.6314360437304,-0.150012
-0.1500035,-0.000391596,0.000152833,0.000181552,0.115592796,1377.446032422752,-0.150004
-0.1499955,-0.000391338,0.00015268,0.000181424,0.1157250746414716,1378.4697794060098,-0.149996
-0.149987499,-0.00039097,0.000152564,0.000181249,0.1156613161051046,1379.724177888346,-0.149987
-0.149979498,-0.000390756,0.000152437,0.000181137,0.1157767317793201,1380.585537704886,-0.149979
-0.149971497,-0.000390569,0.000152377,0.000181043,0.1157515217169344,1381.2353726367062,-0.149971
-0.149963496,-0.000390204,0.000152289,0.000180875,0.1156185481674011,1382.4226264831182,-0.149963
-0.149955496,-0.00038997,0.000152228,0.000180757,0.115554242,1383.212025121208,-0.149955
-0.149947495,-0.000389671,0.000151986,0.000180605,0.1158674779020387,1384.538555,-0.149947
-0.149939494,-0.000389381,0.00015193,0.000180472,0.1157276647567408,1385.4567363628958,-0.149939
-0.149931493,-0.000389092,0.000151767,0.000180325,0.1158626741572698,1386.6084548745143,-0.149931
-0.149923492,-0.000388889,0.0001517,0.000180231,0.1158316668422664,1387.3073106132454,-0.149923
-0.149915492,-0.00038851,0.000151557,0.000180047,0.1158264116805091,1388.667190902319,-0.149915
-0.149907491,-0.000388282,0.000151499,0.000179934,0.1157586242853918,1389.4393021732658,-0.149907
-0.14989949,-0.000388077,0.000151426,0.000179834,0.1157448277127343,1390.1690752586142,-0.149899
-0.149891489,-0.000387711,0.000151317,0.000179657,0.1156664904252997,1391.4280766879456,-0.149891
-0.149883488,-0.000387528,0.000151112,0.000179564,0.1160017827441583,1392.363396837028,-0.149883
-0.149875488,-0.000387221,0.000151108,0.000179423,0.1157167107462666,1393.2398340441205,-0.149875
-0.149867487,-0.000387038,0.000151086,0.000179306,0.1156226508822252,1393.865468788678,-0.149867
-0.149859486,-0.000386798,0.000150958,0.000179185,0.1157144863725746,1394.8162702680424,-0.149859
-0.149851485,-0.000386511,0.000150836,0.000179044,0.1157450199811684,1395.8861133905762,-0.149851
-0.149843484,-0.000386263,0.000150747,0.000178926,0.1157300401939563,1396.7732102758175,-0.149843
-0.149835484,-0.000385968,0.000150619,0.000178783,0.1157650020260347,1397.8772928882895,-0.149835
-0.149827483,-0.000385727,0.000150556,0.000178666,0.1156923448265035,1398.699353192011,-0.149827
-0.149819482,-0.00038545,0.000150456,0.00017853,0.115679743,1399.706701497842,-0.149819
-0.149811481,-0.000385172,0.000150364,0.000178395,0.1156439687414426,1400.6951053984617,-0.149811
-0.14980348,-0.000384902,0.000150238,0.000178261,0.1157041503711336,1401.7359720202369,-0.149803
-0.14979548,-0.000384582,0.000150118,0.000178111,0.1156919311049952,1402.8951204263683,-0.149795
-0.149787479,-0.000384305,0.000150046,0.00017797,0.1156142150801265,1403.860877544621,-0.149787
-0.149779478,-0.000384118,0.00014998,0.000177881,0.1155983935220225,1404.5365486351914,-0.149779
-0.149771477,-0.000383852,0.000149833,0.000177749,0.1157127762665645,1405.6112344791622,-0.149771
-0.149763476,-0.000383573,0.000149748,0.000177609,0.1156622438575036,1406.6085194872176,-0.149763
-0.149755476,-0.000383228,0.000149614,0.000177444,0.1156651560276111,1407.8833795052485,-0.149755
-0.149747475,-0.0003831,0.000149537,0.000177379,0.1157358921451223,1408.4184281758403,-0.149747
-0.149739474,-0.000382788,0.000149409,0.000177227,0.1157572345512839,1409.5949482903904,-0.149739
-0.149731473,-0.00038252,0.000149364,0.000177098,0.11561464,1410.4730510874515,-0.149731
-0.149723472,-0.000382156,0.000149201,0.000176919,0.115674121,1411.8800877502852,-0.149723
-0.149715472,-0.000381918,0.000149173,0.000176803,0.1155191415346313,1412.6417628288318,-0.149715
-0.149707471,-0.000381699,0.000149028,0.000176698,0.1156700112648237,1413.5771814987893,-0.149707
-0.14969947,-0.000381375,0.000148903,0.000176542,0.1156711087194827,1414.786702715929,-0.149699
-0.149691469,-0.000381174,0.000148727,0.000176435,0.1159240826983687,1415.754115,-0.149691
-0.149683468,-0.000380874,0.000148689,0.000176302,0.1157222171738815,1416.7022448099062,-0.149683
-0.149675468,-0.000380632,0.00014859,0.000176179,0.1157428490830123,1417.6334013764515,-0.149675
-0.149667467,-0.000380358,0.000148484,0.000176051,0.115742798,1418.6539913007437,-0.149667
-0.149659466,-0.000380039,0.000148392,0.000175895,0.1156673053086038,1419.7948867659338,-0.149659
-0.149651465,-0.000379705,0.000148302,0.000175733,0.1155740953882769,1420.9786445005789,-0.149651
-0.149643464,-0.000379402,0.000148181,0.000175588,0.1155837419747919,1422.1301527240466,-0.149643
-0.149635464,-0.000379262,0.000148025,0.000175516,0.1158426147491017,1422.873382131174,-0.149635
-0.149627463,-0.000378969,0.000147933,0.000175371,0.1157966525247192,1423.9483761114343,-0.149627
-0.149619462,-0.000378627,0.000147875,0.000175226,0.1155959892545881,1425.0533971404398,-0.149619
-0.149611461,-0.00037844,0.000147826,0.000175129,0.115545193,1425.729498914278,-0.149611
-0.14960346,-0.000378191,0.000147664,0.000175008,0.115711139,1426.8109687102103,-0.149603
-0.14959546,-0.000377917,0.000147593,0.000174876,0.1156244234810663,1427.7833683892825,-0.149595
-0.149587459,-0.000377592,0.000147491,0.000174717,0.1155722314171235,1428.980716749045,-0.149587
-0.149579458,-0.000377365,0.00014738,0.000174604,0.11563207,1429.901316976293,-0.149579
-0.149571457,-0.000377,0.000147282,0.00017443,0.1155242597731737,1431.2052824113346,-0.149571
-0.149563456,-0.000376809,0.000147159,0.000174336,0.1156531879494989,1432.0433475566097,-0.149563
-0.149555456,-0.000376527,0.000147063,0.000174199,0.1156229965658868,1433.097212792636,-0.149555
-0.149547455,-0.000376196,0.000147011,0.000174038,0.1154350032284363,1434.2169637179106,-0.149547
-0.149539454,-0.000375939,0.000146863,0.000173908,0.1155644899042605,1435.3183923847178,-0.149539
-0.149531453,-0.000375697,0.000146787,0.000173794,0.1155180307074809,1436.207234078356,-0.149531
-0.149523452,-0.000375468,0.000146771,0.000173671,0.1153509168405836,1436.9681981861906,-0.149523
-0.149515452,-0.000375204,0.000146579,0.000173538,0.1155816124628768,1438.1843251205216,-0.149515
-0.149507451,-0.000374899,0.000146537,0.000173391,0.1153913939255357,1439.207123979088,-0.149507
-0.14949945,-0.000374672,0.000146397,0.000173279,0.1155280278234513,1440.2021730671308,-0.149499
-0.149491449,-0.000374338,0.000146359,0.000173118,0.1153002427684165,1441.3062314748006,-0.149491
-0.149483448,-0.000374138,0.000146196,0.000173016,0.115524235,1442.2729873120052,-0.149483
-0.149475448,-0.000373807,0.000146139,0.000172861,0.1153409253395975,1443.4019570615865,-0.149475
-0.149467447,-0.000373499,0.000145954,0.000172705,0.1155178294696818,1444.7566174202746,-0.149467
-0.149459446,-0.000373332,0.000145923,0.000172625,0.1154326391392501,1445.3383572916448,-0.149459
-0.149451445,-0.000373008,0.000145827,0.000172467,0.1153629324029535,1446.5471830610622,-0.149451
-0.149443444,-0.000372694,0.000145702,0.000172317,0.1153726826885081,1447.779960983656,-0.149443
-0.149435444,-0.000372425,0.000145631,0.000172181,0.1152949568649678,1448.778107403272,-0.149435
-0.149427443,-0.000372198,0.000145522,0.000172065,0.1153553646738023,1449.7273637631592,-0.149427
-0.149419442,-0.000371956,0.000145435,0.000171952,0.1153366762625301,1450.6568215548464,-0.149419
-0.149411441,-0.00037169,0.000145289,0.000171816,0.1154560881216519,1451.8114822433956,-0.149411
-0.14940344,-0.000371375,0.000145176,0.000171667,0.1154326316535376,1453.0261832400995,-0.149403
-0.14939544,-0.000371188,0.000145129,0.000171575,0.1153720335859296,1453.7157534184782,-0.149395
-0.149387439,-0.000370804,0.000145016,0.000171394,0.1152801435227132,1455.148838719946,-0.149387
-0.149379438,-0.000370559,0.000144943,0.000171273,0.11523046,1456.082037943247,-0.149379
-0.149371437,-0.000370256,0.000144826,0.000171121,0.1152357572448892,1457.2927028344227,-0.149371
-0.149363436,-0.000370108,0.000144731,0.000171049,0.115335362,1457.9641707576602,-0.149363
-0.149355436,-0.000369748,0.0001446,0.000170872,0.1153178150559902,1459.3867971697364,-0.149355
-0.149347435,-0.000369461,0.000144481,0.000170734,0.1153394645824318,1460.5452769657993,-0.149347
-0.149339434,-0.00036924,0.000144373,0.000170625,0.1154022892264795,1461.4805725901754,-0.149339
-0.149331433,-0.000368976,0.000144286,0.000170494,0.1153678551722569,1462.509131403235,-0.149331
-0.149323432,-0.000368638,0.00014417,0.000170329,0.1153348546313678,1463.834946818951,-0.149323
-0.149315432,-0.000368376,0.000144073,0.000170204,0.1153238497638542,1464.874718754676,-0.149315
-0.149307431,-0.000368129,0.000143974,0.000170082,0.1153382057744026,1465.8784443926925,-0.149307
-0.14929943,-0.000367826,0.000143841,0.000169933,0.1153818976583909,1467.1345795963464,-0.149299
-0.149291429,-0.000367583,0.000143747,0.000169814,0.1153841778240982,1468.117815125698,-0.149291
-0.149283428,-0.000367369,0.000143752,0.000169708,0.1151639349180566,1468.7961083421087,-0.149283
-0.149275428,-0.000367004,0.000143558,0.000169531,0.1153016427689321,1470.385944528248,-0.149275
-0.149267427,-0.000366727,0.000143508,0.000169399,0.1151562410329327,1471.3798987220428,-0.149267
-0.149259426,-0.000366522,0.000143405,0.00016929,0.1152289189845237,1472.2830290718296,-0.149259
-0.149251425,-0.000366132,0.000143265,0.000169107,0.1151988003771182,1473.832378032863,-0.149251
-0.149243424,-0.000365963,0.000143202,0.00016902,0.1151985077255809,1474.5249067068885,-0.149243
-0.149235424,-0.000365609,0.000143099,0.000168851,0.1151096911215972,1475.8853356600823,-0.149235
-0.149227423,-0.000365444,0.000143016,0.000168769,0.1151659205119557,1476.6069180131192,-0.149227
-0.149219422,-0.000365114,0.000142943,0.000168613,0.1150229158444594,1477.8260266230093,-0.149219
-0.149211421,-0.000364912,0.000142769,0.000168509,0.1152792798739183,1478.8745963454626,-0.149211
