,slopeL,slopeH,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
81,0.1166666666666666,0.0166666666666666,0.0452639981809303,0.0452639981809303,-7.802264422864806,-3.9011322111896063,2.018077540052577,1.8830546716226195,0.675,0.0068650657413893,0.0383989324395409
82,0.1166666666666666,0.0333333333333333,0.0599047926518723,0.0599047926518723,-8.066954578283513,-4.03347728897837,2.099672590999091,1.9338046983060455,0.675,0.020163565305719,0.0397412273461533
83,0.1166666666666666,0.0499999999999999,0.0946254141961082,0.0946254141961082,-8.201378851491855,-4.100689425808274,2.1696847640660692,1.9310046616175072,0.675,0.0564589690027695,0.0381664451933387
84,0.1166666666666666,0.0666666666666666,0.1894345678718247,0.1894345678718247,-8.366881696939231,-4.183440848270639,2.313825215350402,1.8696156333181888,0.675,0.1542069022883439,0.0352276655834807
85,0.1166666666666666,0.0833333333333333,0.4256258328852433,0.4256258328852433,-8.771114274266878,-4.385557137062742,2.6752234015103973,1.710333735693732,0.675,0.3939312569759678,0.0316945759092754
86,0.1166666666666666,0.0999999999999999,0.8443525544898447,0.8443525544898447,-9.638251587423387,-4.819125793872286,3.355209933657388,1.4639158598937123,0.675,0.8165914319367243,0.0277611225531203
87,0.1166666666666666,0.1166666666666666,1.2748973186568002,1.2748973186568002,-10.659535337782536,-5.32976766926191,4.082934893828146,1.2468327746924797,0.675,1.25026724340899,0.0246300752478101
88,0.1166666666666666,0.1333333333333333,1.5355106849622215,1.5355106849622215,-11.249856171325451,-5.624928085909293,4.507900876754299,1.1170272086618522,0.675,1.5128043289838091,0.0227063559784125
89,0.1166666666666666,0.1499999999999999,1.6677298122244275,1.6677298122244275,-11.45962321367808,-5.729811607307488,4.691385320220405,1.0384262861501747,0.6749999833395444,1.6463246862223897,0.021405126002038
90,0.1166666666666666,0.1666666666666666,1.7479603188683794,1.7479603188683794,-11.518237306151908,-5.759118653673265,4.778933796782695,0.9801848556959372,0.6749995235009021,1.727600696802342,0.0203596220660376
91,0.1166666666666666,0.1833333333333333,1.805066309204512,1.805066309204512,-11.531325948875933,-5.76566297470859,4.8314414575293085,0.9342215166380295,0.6749973531624716,1.7855575991739134,0.0195087100305984
92,0.1166666666666666,0.2,1.8466070562298684,1.8466070562298684,-11.5327518256145,-5.766375913208321,4.866859852225502,0.8995160601806662,0.675,1.827746896619868,0.0188601596100001
93,0.1333333333333333,-0.1166666666666666,2.6275320634133893e-05,2.6275320634133893e-05,-0.011868680222870798,-0.0059343399865463,0.0037097980505329,0.0022245421857914,0.675,3.917972867217125e-08,2.623614090546172e-05
94,0.1333333333333333,-0.1,5.705356985850808e-05,5.705356985850808e-05,-0.04321980735339681,-0.0216099036118482,0.0115891395325036,0.0100207642090449,0.675,1.4102345166219098e-07,5.691254640684588e-05
95,0.1333333333333333,-0.0833333333333333,0.0001635109096998,0.0001635109096998,-0.1486753677734025,-0.0743376841145355,0.0381264479971221,0.0362112356617447,0.675,5.167349882300661e-07,0.0001629941747116
96,0.1333333333333333,-0.0666666666666666,0.0005336139894894,0.0005336139894894,-0.48855515119999804,-0.2442775759268585,0.1237682307122796,0.1205093445608599,0.675,2.0355368780479827e-06,0.0005315784526114
97,0.1333333333333333,-0.05,0.0018057498740859,0.0018057498740859,-1.4458016910555576,-0.7229008457468762,0.3654414280978777,0.3574594172108035,0.675,9.50423692097746e-06,0.0017962456371649
98,0.1333333333333333,-0.0333333333333333,0.005660319341423,0.005660319341423,-3.3944820747087086,-1.6972410375981335,0.8596258635119689,0.8376151735986059,0.675,5.284015748543144e-05,0.0056074791839376
99,0.1333333333333333,-0.0166666666666666,0.0132906870276708,0.0132906870276708,-5.682225673060484,-2.8411128366078353,1.4449395329657158,1.3961733034869326,0.675,0.0002781079342652,0.0130125790934056
100,0.1333333333333333,0.0,0.0214118753262573,0.0214118753262573,-7.172796110053446,-3.5863980550604166,1.830938133774957,1.755459921218074,0.675,0.0011466749952357,0.0202652003310215
101,0.1333333333333333,0.0166666666666666,0.0278103841364703,0.0278103841364703,-7.837900142923376,-3.9189500714000065,2.006165173886327,1.9127848976370387,0.675,0.0038316807659207,0.0239787033705495
102,0.1333333333333333,0.0333333333333333,0.0356696607400448,0.0356696607400448,-8.104119013761839,-4.052059506779864,2.08150211531359,1.9705573916683796,0.675,0.0111502653790976,0.0245193953609472
103,0.1333333333333333,0.0499999999999999,0.0519159130948851,0.0519159130948851,-8.23976763079695,-4.119883815456662,2.1331574203683026,1.9867263949719796,0.675,0.0289640451323644,0.0229518679625206
104,0.1333333333333333,0.0666666666666666,0.0928059748667633,0.0928059748667633,-8.406622350424213,-4.203311175080019,2.222234338632745,1.981076836711448,0.675,0.0719414009882307,0.0208645738785325
105,0.1333333333333333,0.0833333333333333,0.2039788776558457,0.2039788776558457,-8.813205792547862,-4.406602896287144,2.4560791940701066,1.9505237021906057,0.675,0.1844883640768543,0.0194905135789913
106,0.1333333333333333,0.0999999999999999,0.4454640512964319,0.4454640512964319,-9.68713936161829,-4.843569680854483,2.96155828348137,1.8820113972824295,0.6749998251005068,0.4268384585591258,0.0186255927373062
107,0.1333333333333333,0.1166666666666666,0.7458264720153228,0.7458264720153228,-10.718453892704424,-5.359226946727319,3.5700170306294936,1.7892099153476042,0.675,0.7279568180297301,0.0178696539855927
108,0.1333333333333333,0.1333333333333333,0.9599505971290088,0.9599505971290088,-11.314093238951141,-5.657046619677799,3.9566627247356223,1.700383894537718,0.675,0.9428218175500588,0.0171287795789497
109,0.1333333333333333,0.1499999999999999,1.0949139342676726,1.0949139342676726,-11.523991384772522,-5.761995692698164,4.145666584355002,1.6163291077193556,0.675,1.078552564181425,0.0163613700862475
110,0.1333333333333333,0.1666666666666666,1.1976475997982543,1.1976475997982543,-11.580227679586747,-5.790113840323057,4.255607524286788,1.5345063149768992,0.675,1.1820623375606558,0.0155852622375987
111,0.1333333333333333,0.1833333333333333,1.2828381163517404,1.2828381163517404,-11.590303157101928,-5.795151578715493,4.334881578467687,1.460269999918745,0.675,1.267964016979143,0.0148740993725974
112,0.1333333333333333,0.2,1.350752030009012,1.350752030009012,-11.58883408176206,-5.794417041243324,4.395001213225594,1.3994158272931356,0.675,1.3364618604986118,0.0142901695104001
113,0.1499999999999999,-0.15,4.200579416457879e-06,4.200579416457879e-06,-0.0007755488355003504,-0.0003877739415418,0.0003872484250031,5.264689553197144e-07,0.675,8.551993230070983e-10,4.199724217134872e-06
114,0.1499999999999999,-0.1333333333333333,5.548972370180177e-06,5.548972370180177e-06,-0.003550896126135794,-0.00177544758745,0.0010902359198219,0.0006852126188637,0.675,3.094485257274088e-09,5.545877884922903e-06
115,0.1499999999999999,-0.1166666666666666,1.0113113203406963e-05,1.0113113203406963e-05,-0.012812478972183516,-0.0064062393866057,0.0034167377968934,0.0029895017886842,0.675,1.1192665190369405e-08,1.0101920538216595e-05
116,0.1499999999999999,-0.1,2.5767400070220847e-05,2.5767400070220847e-05,-0.04420424976903814,-0.0221021247725694,0.0112963916207249,0.0108057333757437,0.675,4.0863963764679824e-08,2.5726536106456168e-05
117,0.1499999999999999,-0.0833333333333333,7.994948523052163e-05,7.994948523052163e-05,-0.14995566606674604,-0.0749778331237491,0.0378510114942116,0.0371268214487852,0.675,1.5610928220592758e-07,7.97933759483157e-05
118,0.1499999999999999,-0.0666666666666666,0.00026871686481,0.00026871686481,-0.490929565282719,-0.2454647828527587,0.123515921195711,0.1219488612342492,0.675,6.855684173500501e-07,0.0002680312963926
119,0.1499999999999999,-0.05,0.0009224668875165,0.0009224668875165,-1.451528555203574,-0.725764277746368,0.3651172270361371,0.3606470504210688,0.675,3.914801089766115e-06,0.0009185520864268
120,0.1499999999999999,-0.0333333333333333,0.0029419451275966,0.0029419451275966,-3.4077578475689188,-1.703878923900315,0.8585047582147283,0.845374165453875,0.675,2.7280013129183277e-05,0.0029146651144674
121,0.1499999999999999,-0.0166666666666666,0.0070763235252977,0.0070763235252977,-5.704730248944603,-2.85236512452551,1.4411199413735574,1.411245183045534,0.675,0.0001683204305977,0.0069080030946999
122,0.1499999999999999,0.0,0.0116881702056065,0.0116881702056065,-7.200700583087479,-3.6003502916188967,1.8236370801010473,1.7767132113675306,0.675,0.0007537395415663,0.0109344306640401
123,0.1499999999999999,0.0166666666666666,0.0156407043940454,0.0156407043940454,-7.867795460350472,-3.933897730056148,1.9964430221607865,1.9374547081335356,0.675,0.0026206310006421,0.0130200733934032
124,0.1499999999999999,0.0333333333333333,0.0209198845258558,0.0209198845258558,-8.134563192661387,-4.067281596287033,2.069655140969772,1.9976264554045784,0.675,0.0076807489909536,0.0132391355349021
125,0.1499999999999999,0.0499999999999999,0.0308768130502623,0.0308768130502623,-8.270545396038097,-4.135272697976791,2.1158284186595324,2.01944427940177,0.675,0.0187933875639508,0.0120834254863114
126,0.1499999999999999,0.0666666666666666,0.0505707132563132,0.0505707132563132,-8.438240030236,-4.219120015026918,2.183452783508944,2.035667231700135,0.675,0.0399687071921924,0.0106020060641207
127,0.1499999999999999,0.0833333333333333,0.0992694200116668,0.0992694200116668,-8.847657947937202,-4.423828973894752,2.3511206271526888,2.0727083468897605,0.675,0.0894048376400581,0.0098645823716087
128,0.1499999999999999,0.0999999999999999,0.2159127220416339,0.2159127220416339,-9.729226364674638,-4.86461318252143,2.7257054171205546,2.138907765032648,0.675,0.2060746270359,0.0098380950057339
129,0.1499999999999999,0.1166666666666666,0.385741114878561,0.385741114878561,-10.771417481202768,-5.385708740888916,3.201743079193502,2.183965661120338,0.675,0.3757814570136424,0.0099596578649186
130,0.1499999999999999,0.1333333333333333,0.5329085542328071,0.5329085542328071,-11.373838554201177,-5.686919277210164,3.5232782541170344,2.163641022873974,0.675,0.5230535887545454,0.0098549654782616
