slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,potential_H1_ramp,dG
-0.1,-0.066666667,1.4522383808992405,1.4522383808992405,0.010182254,-15.65825424,49.10504125655029,-33.44678705,0.2491017083900897,0.233333333,-0.7874182373468841
-0.1,0.1499999999999999,1.428986801346649,1.428986801346649,0.009999801,-16.85218046,50.00099651255434,-33.14881616,0.447791313,0.45,-1.929259421196628
-0.1,-0.033333333,1.430832929823879,1.430832929823879,0.010014479,-16.7553553,49.92771022202568,-33.172355,0.2919079245936081,0.266666667,-0.9538989800888878
-0.1,0.2,1.4289862824108908,1.4289862824108908,0.009999594,-16.85254966,50.00203167706496,-33.14948214,0.4807618334766993,0.5,-2.195555245133091
-0.083333333,0.2,1.4287312839639508,1.4287312839639508,0.009999572,-16.86256536,50.00214103211707,-33.1395758,0.4913857211582595,0.5,-2.1732236582910835
-0.083333333,0.05,1.4287430596078845,1.4287430596078845,0.009999741,-16.86181917,50.00129481049435,-33.13947578,0.3779750699943157,0.35,-1.3744027048918013
-0.083333333,-0.183333333,2.216158934032914,2.216158934032914,0.011703063,26.76474184502959,15.959117060729398,-42.72385894,0.05,0.116666667,-0.9374993156313808
-0.083333333,0.1833333333333333,1.428731418463378,1.428731418463378,0.009999616,-16.86248572,50.001920464656315,-33.13943488,0.4803459282469068,0.483333333,-2.0844650064015333
-0.083333333,-0.033333333,1.4305835710270614,1.4305835710270614,0.01001425,-16.76547912,49.92885084559769,-33.16337185,0.292738469,0.266666667,-0.9316154882079628
-0.083333333,0.1333333333333333,1.4287322941524596,1.4287322941524596,0.009999627,-16.86243222,50.00186344,-33.13943136,0.4439280849918773,0.433333333,-1.8181893905680482
-0.083333333,0.1666666666666666,1.4287316110698167,1.4287316110698167,0.009999727,-16.86229026,50.00136330850484,-33.13907314,0.4682406948751278,0.466666667,-1.9957063971835125
-0.083333333,0.066666667,1.428737866290461,1.428737866290461,0.009999825,-16.86188018,50.00087308004558,-33.13899303,0.3921800600224225,0.366666667,-1.4631581268441984
-0.083333333,-0.166666667,2.1589264700690496,2.1589264700690496,0.0115631,23.863040086220835,19.37795994480877,-43.24100005,0.05,0.133333333,-0.9002961435677054
-0.083333333,-0.15,2.0930494645594058,2.0930494645594058,0.011598712,19.79418839960786,23.314045680295287,-43.10823402,0.05,0.15,-0.8628779459012528
-0.083333333,-0.116666667,1.8757119482645288,1.8757119482645288,0.012019903,0.7350641415574586,40.86260925308065,-41.59767343,0.05,0.183333333,-0.6762606237073253
-0.083333333,-0.066666667,1.4519934692585834,1.4519934692585834,0.010182097,-15.6678741,49.10579710685419,-33.43792304,0.2494650877650893,0.233333333,-0.7645930296687062
-0.083333333,-0.2,2.344432826177104,2.344432826177104,0.012277355,31.761501997853458,8.963881779546917,-40.72538382,0.05,0.1,-1.465867653556283
-0.083333333,-0.083333333,1.5109542674367529,1.5109542674367529,0.010639475,-12.84251191,46.99480033307199,-34.15228841,0.2224993909426096,0.216666667,-0.702701567622277
-0.083333333,0.0,1.428900930014708,1.428900930014708,0.010000979,-16.85355471,49.99510504900884,-33.14155047,0.3306009299505805,0.3,-1.1082201943569945
-0.083333333,-0.1,1.7009752386664634,1.7009752386664634,0.011896838,-5.374442275,42.027975314775965,-36.65353313,0.1294871215840302,0.2,-0.6942026176691724
-0.083333333,0.083333333,1.4287352858997338,1.4287352858997338,0.009999821,-16.86198922,50.000896985471414,-33.1389079,0.4056969599074955,0.383333333,-1.5519151814043264
-0.083333333,0.1166666666666666,1.428732896,1.428732896,0.009999675,-16.86232783,50.00162369767763,-33.13929601,0.4318466386570828,0.416666667,-1.7294310638445587
-0.083333333,0.033333333,1.428755486672693,1.428755486672693,0.010000007,-16.86088368,49.99996285700482,-33.13907927,0.363413341,0.333333333,-1.2856517292448157
-0.083333333,0.1499999999999999,1.428731888751819,1.428731888751819,0.009999669,-16.86237837,50.00165673918991,-33.1392785,0.456289776,0.45,-1.9069478496606542
-0.083333333,-0.133333333,1.976001826690447,1.976001826690447,0.011777825,11.23208471898775,31.22057461438947,-42.45265932,0.05,0.166666667,-0.7465494030928014
-0.083333333,-0.016666667,1.429274416,1.429274416,0.010003841,-16.83412484,49.98080369561231,-33.14667902,0.3123008668015661,0.283333333,-1.0196713412586424
-0.083333333,0.016666667,1.428790458341968,1.428790458341968,0.010000194,-16.85919995,49.99902797494072,-33.13982813,0.3475960004494363,0.316666667,-1.1969142263582868
-0.083333333,-0.05,1.4352546414397631,1.4352546414397631,0.010050963,-16.52249806,49.746477659245755,-33.2239797,0.2718780249669243,0.25,-0.8452439814848692
-0.083333333,0.1,1.4287338135058243,1.4287338135058243,0.00999967,-16.86230101,50.00165062913364,-33.13934978,0.4185000776578632,0.4,-1.6406729450362445
-0.066666667,0.1,1.4280528596259665,1.4280528596259665,0.009999352,-16.88948776,50.003241505784274,-33.11375389,0.4300768905461249,0.4,-1.6180833359740088
-0.066666667,0.083333333,1.428054641571819,1.428054641571819,0.009999417,-16.88930737,50.00291398079315,-33.11360673,0.4155996781174164,0.383333333,-1.5293435178953154
-0.066666667,-0.016666667,1.4286024187789823,1.4286024187789823,0.010003714,-16.86062414,49.981437062792345,-33.12081303,0.3153137113404021,0.283333333,-0.9971969278360484
-0.066666667,0.0,1.4282258737698303,1.4282258737698303,0.010000915,-16.88007744,49.99542593265771,-33.11534855,0.334721551,0.3,-1.0857362149780292
-0.066666667,0.066666667,1.4280576715910085,1.4280576715910085,0.009999403,-16.88921204,50.00298279146192,-33.1137709,0.4011082289386327,0.366666667,-1.4406044590815088
-0.066666667,0.1333333333333333,1.4280509825892396,1.4280509825892396,0.009999493,-16.88932339,50.00253750023775,-33.11321419,0.4564511608651666,0.433333333,-1.7955640093648852
-0.066666667,0.1166666666666666,1.4280517292632542,1.4280517292632542,0.009999451,-16.88936384,50.002743713280694,-33.11337999,0.4433985894992676,0.416666667,-1.7068235521092117
-0.066666667,-0.066666667,1.4513329189834023,1.4513329189834023,0.010181786,-15.69365147,49.10729918180897,-33.41364776,0.2502802413932879,0.233333333,-0.7415860559336864
-0.066666667,0.016666667,1.4281132979473716,1.4281132979473716,0.009999973,-16.88607238,50.00013278259322,-33.1140605,0.3530620984539935,0.316666667,-1.1744142481489004
-0.066666667,-0.183333333,2.216747428319976,2.216747428319976,0.011707006,26.787492702295665,15.921973673183054,-42.70946635,0.05,0.116666667,-0.850221724681733
-0.066666667,-0.116666667,1.8756395650796265,1.8756395650796265,0.012022816,0.724334021,40.86326237339854,-41.58759636,0.05,0.183333333,-0.6421962316380987
-0.066666667,0.1499999999999999,1.4280504782134211,1.4280504782134211,0.009999482,-16.88936085,50.002589874325466,-33.11322915,0.468338913,0.45,-1.884304624281965
-0.066666667,-0.15,2.093023586968881,2.093023586968881,0.011600951,19.788723012087143,23.311192911818267,-43.09991587,0.05,0.15,-0.8011872369516517
-0.066666667,-0.05,1.4345916335547315,1.4345916335547315,0.010051013,-16.54820459,49.74623203,-33.19802741,0.2732440181638949,0.25,-0.8226534658769548
-0.066666667,-0.1,1.7003487450375088,1.7003487450375088,0.011910474,-5.388223265,41.97985828478941,-36.59163503,0.1315143888526093,0.2,-0.6648786228545265
-0.066666667,-0.166666667,2.1590342696299407,2.1590342696299407,0.011565787,23.86376953899601,19.367184953031163,-43.23095443,0.05,0.133333333,-0.8262035046108916
-0.066666667,-0.133333333,1.975923722,1.975923722,0.011779913,11.223727774536629,31.22140656284285,-42.44513431,0.05,0.166666667,-0.7010945039589893
-0.066666667,-0.083333333,1.510284420148209,1.510284420148209,0.010638905,-12.86755054,46.99731643619172,-34.12976595,0.2230272142590992,0.216666667,-0.6781837974251355
-0.066666667,0.2,1.428049732497855,1.428049732497855,0.009999388,-16.88954922,50.003061179168135,-33.11351207,0.4999475127387529,0.5,-2.1505269907430624
-0.066666667,0.05,1.428063519823974,1.428063519823974,0.009999585,-16.88867625,50.00207428187557,-33.11339811,0.3861531875068729,0.35,-1.3518670743841097
-0.066666667,0.1666666666666666,1.428050133558311,1.428050133558311,0.009999515,-16.88931791,50.00242281677873,-33.11310503,0.480635962,0.466666667,-1.9730453458925177
-0.066666667,-0.033333333,1.4299157555586337,1.4299157555586337,0.010014082,-16.79185132,49.92969133109749,-33.13784009,0.2947889337627838,0.266666667,-0.9091267122854675
-0.066666667,-0.2,2.346776999410677,2.346776999410677,0.012287626,31.84343773357249,8.847906393646166,-40.69134411,0.05,0.1,-1.3329933199641377
-0.066666667,0.1833333333333333,1.4280498960325014,1.4280498960325014,0.009999415,-16.88949738,50.00292660070649,-33.11342936,0.4916967962314843,0.483333333,-2.0617861418847623
-0.066666667,0.033333333,1.4280769064760408,1.4280769064760408,0.009999635,-16.88806811,50.00182488477362,-33.11375689,0.3700261098043957,0.333333333,-1.2631341057326992
-0.05,-0.083333333,1.5081609820303374,1.5081609820303374,0.010639254,-12.94433376,46.99577579133157,-34.0514421,0.2242709426898367,0.216666667,-0.6531007429121274
-0.05,-0.1,1.6982053673390367,1.6982053673390367,0.011942139,-5.441962767,41.86854607436748,-36.42658342,0.1369261603449424,0.2,-0.6350113251520437
-0.05,-0.2,2.3489314988028767,2.3489314988028767,0.012305468,31.89667500534921,8.735667155579701,-40.6323421,0.05,0.1,-1.1953945832533366
-0.05,-0.116666667,1.8753821695411197,1.8753821695411197,0.012033457,0.6861257085806045,40.86469350412675,-41.55081923,0.05,0.183333333,-0.6078354172211857
-0.05,-0.183333333,2.2172371669373305,2.2172371669373305,0.011716942,26.791176679362135,15.882072013264144,-42.67324862,0.05,0.116666667,-0.7622939024840001
-0.05,0.083333333,1.4259546913389385,1.4259546913389385,0.009999922,-16.97065248,50.00038773333111,-33.02973539,0.4303077321602352,0.383333333,-1.505844305354534
-0.05,0.1499999999999999,1.4259492329769308,1.4259492329769308,0.009999839,-16.97100854,50.000807209856745,-33.0297988,0.4826092941953563,0.45,-1.8605853113805084
-0.05,0.1,1.4259523484467729,1.4259523484467729,0.009999993,-16.97062497,50.00003650315304,-33.02941164,0.4443426,0.4,-1.5945289754763565
-0.05,-0.016666667,1.4265235534530338,1.4265235534530338,0.010004854,-16.94002928,49.97574382394311,-33.03571452,0.3224069699208276,0.283333333,-0.974023314235436
-0.05,-0.05,1.4325332190459377,1.4325332190459377,0.010051544,-16.62740653,49.74360341091895,-33.11619695,0.2764943227829344,0.25,-0.7994426782045007
-0.05,-0.166666667,2.1590385354741524,2.1590385354741524,0.011573094,23.84894977545048,19.354708168227777,-43.20365796,0.05,0.133333333,-0.7518081488511436
-0.05,0.2,1.4259483311419596,1.4259483311419596,0.010000001,-16.97076733,49.999992719427745,-33.02922541,0.5,0.5,-2.126643064827547
-0.05,0.1833333333333333,1.4259485019175595,1.4259485019175595,0.010000091,-16.9706083,49.99954385,-33.02893558,0.5,0.483333333,-2.03795705398887
-0.05,0.1166666666666666,1.4259508598925004,1.4259508598925004,0.009999878,-16.97087841,50.00061142515525,-33.02973316,0.4577414264726475,0.416666667,-1.6832141462005652
-0.05,0.1666666666666666,1.425948793702687,1.425948793702687,0.009999797,-16.97109648,50.00101562905858,-33.02991928,0.494739844,0.466666667,-1.9492711329947026
-0.05,0.1333333333333333,1.4259498842665952,1.4259498842665952,0.009999895,-16.97088642,50.00052259067543,-33.02963627,0.4701843916368212,0.433333333,-1.7718996270441851
-0.05,-0.033333333,1.4278473384260482,1.4278473384260482,0.010014723,-16.87159704,49.92649552,-33.05489859,0.2997775928249522,0.266666667,-0.8859784765095791
-0.05,-0.133333333,1.9756308411414472,1.9756308411414472,0.011788969,11.191238753505743,31.221290977942115,-42.41252968,0.05,0.166666667,-0.6553278768716311
-0.05,-0.15,2.0928477752977157,2.0928477752977157,0.011608683,19.76436545,23.30684235330388,-43.07120774,0.05,0.15,-0.7392027986818971
-0.05,-0.066666667,1.449270515045631,1.449270515045631,0.010182257,-15.77192388,49.10502407243104,-33.3331003,0.2522707860391024,0.233333333,-0.7179937037489934
-0.05,0.016666667,1.426021227675125,1.426021227675125,0.010000526,-16.96702408,49.997371682620354,-33.0303477,0.3640961674469558,0.316666667,-1.1511372348886222
-0.05,0.033333333,1.425981401301444,1.425981401301444,0.010000177,-16.96917539,49.99911662113926,-33.02994136,0.3826060920160011,0.333333333,-1.2398013804762873
-0.05,0.066666667,1.425958601660016,1.425958601660016,0.010000048,-16.97028689,49.99976169401541,-33.02947491,0.4155083253001876,0.366666667,-1.4171605406600796
-0.05,0.0,1.4261391269531398,1.4261391269531398,0.010001448,-16.96084392,49.99275928975153,-33.03191547,0.3439612151848164,0.3,-1.0625137951475316
-0.05,0.05,1.4259658332036689,1.4259658332036689,0.010000049,-16.97000216,49.99975689869452,-33.02975486,0.3996855105135499,0.35,-1.3284786472369814
-0.033333333,-0.183333333,2.217534582250039,2.217534582250039,0.011748779,26.73456053807152,15.823051852514222,-42.55761232,0.05,0.116666667,-0.6735453798315184
-0.033333333,-0.166666667,2.158704117344993,2.158704117344993,0.011600423,23.77335941,19.328516550534385,-43.10187595,0.05,0.133333333,-0.6766543151856934
-0.033333333,0.2,1.4189397605361695,1.4189397605361695,0.010000184,-17.24498674,49.99908155,-32.75409483,0.5,0.5,-2.098766858251698
-0.033333333,0.1833333333333333,1.418939929754211,1.418939929754211,0.010000172,-17.24500078,49.999141410179405,-32.75414069,0.5,0.483333333,-2.0102638646032123
-0.033333333,0.05,1.4189630056867135,1.4189630056867135,0.01000025,-17.24396168,49.99875076254293,-32.7547892,0.4165117639087596,0.35,-1.3022526492863842
-0.033333333,0.1666666666666666,1.4189402273333496,1.4189402273333496,0.010000189,-17.24495973,49.99905624277305,-32.75409656,0.5,0.466666667,-1.921760962429464
-0.033333333,0.1499999999999999,1.418940760022138,1.418940760022138,0.010000049,-17.24518041,49.999756449511146,-32.75457617,0.4970161448519079,0.45,-1.8332582234569366
-0.033333333,0.083333333,1.4189480458386714,1.4189480458386714,0.010000105,-17.24479714,49.999473116706824,-32.75467611,0.4462023753306574,0.383333333,-1.4792503523176912
-0.033333333,0.1333333333333333,1.4189415988991143,1.4189415988991143,0.010000065,-17.24511918,49.99967424030009,-32.75455519,0.4846979091673006,0.433333333,-1.7447556799784756
-0.033333333,0.0,1.4191596114656504,1.4191596114656504,0.010001838,-17.23351874,49.990809395714045,-32.75729073,0.3599828126599477,0.3,-1.0368441732018465
-0.033333333,0.1166666666666666,1.4189428792372465,1.4189428792372465,0.010000021,-17.24514541,49.99989580153289,-32.75475051,0.4725920413217661,0.416666667,-1.6562534040906218
-0.033333333,0.066666667,1.4189533651837816,1.4189533651837816,0.01000014,-17.24452974,49.999302270906384,-32.75477267,0.4318156678111268,0.366666667,-1.3907503440885658
-0.033333333,0.1,1.4189448684084187,1.4189448684084187,0.010000107,-17.24491928,49.99946621476647,-32.75454705,0.4596792804990748,0.4,-1.567751542911071
-0.033333333,-0.033333333,1.4209120340670889,1.4209120340670889,0.010015226,-17.14191569,49.92398500657772,-32.78206945,0.3111764412509052,0.266666667,-0.8606504749298451
-0.033333333,-0.15,2.0921316911336376,2.0921316911336376,0.011635886,19.67271057579829,23.297803039181787,-42.9705136,0.05,0.15,-0.6762807176076546
-0.033333333,-0.05,1.4256164228148271,1.4256164228148271,0.010052036,-16.89584525,49.74116786714996,-32.84532267,0.2844027948942577,0.25,-0.7741840067127791
-0.033333333,-0.066666667,1.442309600634765,1.442309600634765,0.010182367,-16.03856647,49.10449372400163,-33.0659273,0.2570527065677063,0.233333333,-0.6924687154477867
-0.033333333,0.016666667,1.419029699,1.419029699,0.010000882,-17.24025811,49.995590732129486,-32.75533269,0.380986031,0.316666667,-1.1252817687965775
-0.033333333,-0.2,2.3510179606346555,2.3510179606346555,0.012351934,31.872457314229763,8.607032876914467,-40.47949017,0.05,0.1,-1.0541523704372557
-0.033333333,-0.083333333,1.5009174375769343,1.5009174375769343,0.010637212,-13.21039605,47.00479835383346,-33.79440239,0.227098422,0.216666667,-0.6261448869640424
-0.033333333,-0.1,1.6904579096951868,1.6904579096951868,0.011992853,-5.663907001,41.69149784595707,-36.02759097,0.1496309581219385,0.2,-0.6032686909955188
-0.033333333,-0.116666667,1.8744526108927908,1.8744526108927908,0.012071737,0.5476800772631805,40.871380754528005,-41.41906079,0.05,0.183333333,-0.5724733681107894
-0.033333333,-0.016666667,1.419562965125355,1.419562965125355,0.010005036,-17.21221164,49.97483360236639,-32.76262199,0.3365964577224081,0.283333333,-0.9485355258698489
-0.033333333,0.033333333,1.4189827272204607,1.4189827272204607,0.010000462,-17.24282266,49.99768921878229,-32.75486668,0.3997432548871807,0.333333333,-1.2137602456629748
-0.033333333,-0.133333333,1.9745540865967113,1.9745540865967113,0.011820993,11.07321732875171,31.224413787898783,-42.29763105,0.05,0.166666667,-0.6085199926109197
-0.016666667,0.1833333333333333,1.3951026765160972,1.3951026765160972,0.010000496,-18.18048621,49.99751925099619,-31.81703309,0.5,0.483333333,-1.9697055691533614
-0.016666667,0.033333333,1.3951605470545223,1.3951605470545223,0.010000485,-18.1782293,49.997574363642734,-31.8193452,0.4187842890497026,0.333333333,-1.1788257768534225
-0.016666667,0.016666667,1.3952202688234343,1.3952202688234343,0.010000973,-18.17499218,49.99513363336045,-31.82014158,0.4010533470823813,0.316666667,-1.0909765201947281
-0.016666667,-0.083333333,1.475876950503679,1.475876950503679,0.010627796,-14.13606548,47.04644287,-32.91037758,0.233766432,0.216666667,-0.593113797920505
-0.016666667,0.066666667,1.3951204671270692,1.3951204671270692,0.010000519,-18.17974468,49.99740487875432,-31.81766034,0.4487275102824479,0.366666667,-1.3545627837199827
-0.016666667,0.1166666666666666,1.3951061370981963,1.3951061370981963,0.010000573,-18.18020965,49.997133131608685,-31.81692354,0.487034686,0.416666667,-1.6181916314406626
-0.016666667,-0.2,2.3540221129714296,2.3540221129714296,0.012505679,31.61658614442331,8.365248210969156,-39.98183435,0.05,0.1,-0.9152203106284633
-0.016666667,0.0,1.3953728386907718,1.3953728386907718,0.010002489,-18.16623607,49.98755700698494,-31.82132104,0.3809853892590151,0.3,-1.0031703998603376
-0.016666667,-0.1,1.6625497506932034,1.6625497506932034,0.012016644,-6.534759842,41.60895337049254,-35.07419374,0.1702975659416626,0.2,-0.5652775683969629
-0.016666667,0.1333333333333333,1.3951044770898022,1.3951044770898022,0.010000357,-18.18066888,49.998216300585646,-31.81754755,0.4989223201786235,0.433333333,-1.7060696214452007
-0.016666667,0.1499999999999999,1.3951034915302134,1.3951034915302134,0.01000059,-18.18028292,49.99704839627073,-31.81676552,0.5,0.45,-1.7939480187813013
-0.016666667,-0.15,2.0894898796608063,2.0894898796608063,0.01173413,19.34128183636139,23.26946157533626,-42.61074341,0.05,0.15,-0.6103957807140872
-0.016666667,-0.066666667,1.4184046449762575,1.4184046449762575,0.010181323,-16.95877534,49.10953001092672,-32.15075482,0.2685541384089036,0.233333333,-0.6606705597523991
-0.016666667,0.1666666666666666,1.3951029658068768,1.3951029658068768,0.010000499,-18.18046924,49.99750387302864,-31.81703469,0.4999999999999536,0.466666667,-1.8818267147826493
-0.016666667,0.05,1.3951338711337318,1.3951338711337318,0.010000832,-18.17864853,49.99584077984952,-31.81719233,0.4343272495907178,0.35,-1.2666909760077918
-0.016666667,-0.116666667,1.8711726317726365,1.8711726317726365,0.012210252,0.05256735,40.896629427653295,-40.94919674,0.05,0.183333333,-0.5338474801152102
-0.016666667,0.2,1.3951025120715528,1.3951025120715528,0.010000542,-18.18040858,49.99728794957563,-31.81687943,0.5,0.5,-2.057584510024548
-0.016666667,-0.133333333,1.9706724554787929,1.9706724554787929,0.011936352,10.650525101242962,31.238318571800814,-41.8888436,0.05,0.166666667,-0.5583462273169373
-0.016666667,-0.05,1.4019332121454064,1.4019332121454064,0.010052901,-17.81851053,49.73688765295389,-31.91837729,0.3013889082782915,0.25,-0.7422637679849791
-0.016666667,-0.166666667,2.1572308444337467,2.1572308444337467,0.011696022,23.494160141987805,19.25541771811439,-42.74957787,0.05,0.133333333,-0.5993730694259555
-0.016666667,-0.033333333,1.3972118286380455,1.3972118286380455,0.010016492,-18.06861136,49.91767346848724,-31.84906224,0.3314959605818524,0.266666667,-0.8282180129331508
-0.016666667,0.1,1.3951087759118257,1.3951087759118257,0.01000036,-18.18049319,49.998198292792125,-31.81770524,0.4746337324689886,0.4,-1.5303141971757992
-0.016666667,-0.183333333,2.2174584022302892,2.2174584022302892,0.011860149,26.479462662991494,15.678525126933556,-42.15798775,0.05,0.116666667,-0.5837066977133101
-0.016666667,0.083333333,1.3951130947829566,1.3951130947829566,0.01000054,-18.17999584,49.99729788374229,-31.81730216,0.4619776564823773,0.383333333,-1.442437679742698
-0.016666667,-0.016666667,1.3958134369880428,1.3958134369880428,0.01000592,-18.14268253,49.970418874159066,-31.8277364,0.3579354157536948,0.283333333,-0.9154922626283631
0.0,-0.05,1.3262483936324116,1.3262483936324116,0.010053878,-20.79566747,49.73205196662504,-28.93638456,0.3300423470073024,0.25,-0.6909228899243798
0.0,0.1166666666666666,1.3193269781038837,1.3193269781038837,0.009999749,-21.18431783,50.00125674034033,-28.81693897,0.5,0.416666667,-1.5469369113335183
0.0,0.1833333333333333,1.319323512092635,1.319323512092635,0.009999585,-21.18480344,50.00207637282189,-28.81727299,0.5,0.483333333,-1.8904441424118112
0.0,0.2,1.319323364291806,1.319323364291806,0.009999506,-21.18497655,50.00247103252601,-28.81749454,0.5,0.5,-1.9763214086210767
0.0,-0.116666667,1.8183692416422044,1.8183692416422044,0.012196073,-1.612209548,40.99680332524701,-39.38459377,0.05,0.183333333,-0.4855807395562149
0.0,0.033333333,1.3194037434333126,1.3194037434333126,0.010000323,-21.18003816,49.99838737951231,-28.8183493,0.4404754894416637,0.333333333,-1.1175903821649213
0.0,-0.066666667,1.3418270226098543,1.3418270226098543,0.01017601,-19.93683384,49.13517110072874,-29.19833732,0.2944434113061858,0.233333333,-0.6106477368269262
0.0,-0.016666667,1.320169979567528,1.320169979567528,0.010006501,-21.13639942,49.96751788445344,-28.83111848,0.3848199764662508,0.283333333,-0.8602984180763642
0.0,-0.083333333,1.3953079450840755,1.3953079450840755,0.010595149,-17.15248276,47.191407389727416,-30.03892459,0.2518834824679435,0.216666667,-0.5424979699753842
0.0,0.1499999999999999,1.3193242559863232,1.3193242559863232,0.009999704,-21.18452129,50.00148052706052,-28.81695928,0.5,0.45,-1.718689908351093
0.0,0.0,1.3196734399975647,1.3196734399975647,0.010002449,-21.16477369,49.987758613677045,-28.82298501,0.4062567527042748,0.3,-0.9459605208477638
0.0,0.1666666666666666,1.319323774,1.319323774,0.009999633,-21.18469077,50.00183513,-28.81714442,0.5,0.466666667,-1.804566953500932
0.0,0.1333333333333333,1.3193251734267637,1.3193251734267637,0.009999738,-21.18441323,50.00131193744555,-28.81689874,0.5,0.433333333,-1.632813139101457
0.0,0.05,1.319365882253314,1.319365882253314,0.010000326,-21.18154171,49.998369491593834,-28.81682778,0.4545276213214969,0.35,-1.2034487454514184
0.0,-0.15,2.0803467135730007,2.0803467135730007,0.012066539,18.24188071060225,23.195021646280185,-41.43690232,0.05,0.15,-0.5359370163809951
0.0,-0.2,2.361820553284227,2.361820553284227,0.013035864,30.66810311,7.687619648495623,-38.35572274,0.05,0.1,-0.7978569308513006
0.0,-0.133333333,1.9574025547486664,1.9574025547486664,0.012333066,9.231921489092812,31.30949773281872,-40.54141919,0.05,0.166666667,-0.49828670033060685
0.0,0.083333333,1.319336289071626,1.319336289071626,0.010000013,-21.18338607,49.99993475888356,-28.81654873,0.479750843,0.383333333,-1.3751876553504998
0.0,0.016666667,1.3194843128616545,1.3194843128616545,0.010001066,-21.17524774,49.99466978,-28.81942206,0.4245852581746711,0.316666667,-1.0317516008044696
0.0,0.066666667,1.3193466574927142,1.3193466574927142,0.009999955,-21.18309562,50.00022602057703,-28.81713046,0.4674367333690548,0.366666667,-1.2893160045819565
0.0,-0.183333333,2.2167046141050997,2.2167046141050997,0.012240354,25.61807446335682,15.230417171497336,-40.84849158,0.05,0.116666667,-0.4924745248635349
0.0,-0.1,1.5703060918635785,1.5703060918635785,0.011934486,-9.532751756,41.895393915681346,-32.36264219,0.196623025,0.2,-0.5089852049619874
0.0,-0.033333333,1.3216219970393197,1.3216219970393197,0.010017596,-21.05515199,49.91217528205924,-28.85702338,0.3596632975584781,0.266666667,-0.7750165325690841
0.0,-0.166666667,2.152082582419715,2.152082582419715,0.012019768,22.571543838291205,19.02659707,-41.59814089,0.05,0.133333333,-0.5163507524101424
0.0,0.1,1.319330416575301,1.319330416575301,0.009999841,-21.18398484,50.00079476209721,-28.81680997,0.49179876,0.4,-1.4610616308338267
0.016666667,-0.016666667,1.1349546856839183,1.1349546856839183,0.010009656,-28.68764706,49.951765204968744,-21.26411827,0.4170964543802407,0.283333333,-0.7603696139501139
0.016666667,0.0,1.1344299411877552,1.1344299411877552,0.010004607,-28.72415176,49.97697397080738,-21.25282231,0.436974549,0.3,-0.8409762937734655
0.016666667,-0.066666667,1.1529735326505106,1.1529735326505106,0.010168548,-27.49764153,49.17122742155619,-21.673586,0.3353964364736806,0.233333333,-0.5243370496263621
0.016666667,0.1499999999999999,1.1340045522322575,1.1340045522322575,0.010000168,-28.75477003,49.999159024477635,-21.24438902,0.5,0.45,-1.5682422697181104
0.016666667,0.05,1.134055189,1.134055189,0.010000739,-28.75100242,49.99630602755465,-21.24530373,0.4813364817736034,0.35,-1.0832916455473822
0.016666667,0.1333333333333333,1.1340052999724894,1.1340052999724894,0.01000021,-28.75461841,49.99895001678741,-21.24433162,0.5,0.433333333,-1.4874129622700685
0.016666667,0.1666666666666666,1.134004179776936,1.134004179776936,0.010000132,-28.75488855,49.99933789787796,-21.24444938,0.5,0.466666667,-1.6490718190486644
0.016666667,0.2,1.134003879088814,1.134003879088814,0.010000059,-28.75511298,49.999706161091694,-21.24459323,0.5,0.5,-1.8107312159396474
0.016666667,-0.166666667,2.1374806177578725,2.1374806177578725,0.012942159,20.18985403706911,18.443576182111165,-38.63343024,0.05,0.133333333,-0.42209250296989526
0.016666667,-0.133333333,1.9186347982355032,1.9186347982355032,0.013547123,5.213434115505336,31.69477153719319,-36.90820562,0.05,0.166666667,-0.41601329992024216
0.016666667,-0.083333333,1.1951184836168307,1.1951184836168307,0.010524919,-24.9071098,47.50630371,-22.59919401,0.2972514173297272,0.216666667,-0.4569504176931415
0.016666667,0.083333333,1.134016514495012,1.134016514495012,0.010000363,-28.75370837,49.998186704616614,-21.24447837,0.5,0.383333333,-1.244930314540879
0.016666667,0.016666667,1.1342076747460552,1.1342076747460552,0.010002337,-28.74000353,49.988315239981546,-21.24831176,0.4539477847821465,0.316666667,-0.9217060105902687
0.016666667,0.1,1.1340100134121225,1.1340100134121225,0.010000258,-28.75428129,49.99870811,-21.24442683,0.5,0.4,-1.3257562946027295
0.016666667,-0.15,2.0525843760806546,2.0525843760806546,0.013024197,15.25398172794614,23.136100968853597,-38.3900827,0.05,0.15,-0.44248403717009466
0.016666667,-0.033333333,1.1363289751692698,1.1363289751692698,0.010022616,-28.59298771,49.88717551792135,-21.29418785,0.3938976014625189,0.266666667,-0.6800901343410672
0.016666667,0.1833333333333333,1.134003985558412,1.134003985558412,0.010000168,-28.75479397,49.99915925286681,-21.24436532,0.5,0.483333333,-1.7299014872941794
0.016666667,-0.2,2.388516043,2.388516043,0.014720509,28.170007448660613,5.796208595088167,-33.96621599,0.05,0.1,-0.776679131335348
0.016666667,-0.116666667,1.668053988409179,1.668053988409179,0.01207719,-6.328725387,41.40035900033023,-35.07163361,0.05,0.183333333,-0.41571118504739113
0.016666667,-0.05,1.1403248492750713,1.1403248492750713,0.01005842,-28.3245891,49.70959709354551,-21.38500807,0.366967726,0.25,-0.6007594308123209
